Order,Component,Type
6397,乗り換え,word
6398,この電車が遅れたら、神戸での乗り換えにまにあわない。,sentence
6399,近寄る,word
6400,あいつらに近寄るんじゃない。,sentence
6401,事務員,word
6402,その事務員は過労がもとで死んだ。,sentence
6403,難なく,word
6404,その問題は難なく克服できる。,sentence
6405,代用,word
6406,いざとなったら、傘が武器の代用になる。,sentence
6407,独力,word
6408,あなたはそれを独力で作ったのですか。,sentence
6409,伝わる,word
6410,あなたの議論は良く相手に伝わった。,sentence
6411,大金持ち,word
6412,あなたは大金持ちと評判です。,sentence
6413,供,word
6414,飲み過ぎ,word
6415,あいつら飲み過ぎだよ。,sentence
6416,保証人,word
6417,叔父は私の借金の保証人になってくれた。,sentence
6418,厚かましい,word
6419,あの人は、あつかましくもうちの庭を横切って行ったのです。,sentence
6420,擬装,word
6421,偽装,word
6422,株式市場,word
6423,企業業績の改善は株式市場の回復が背景にある。,sentence
6424,入念,word
6425,この上なく入念に準備した計画でもしばしば失敗する。,sentence
6426,ぺらぺら,word
6427,トムのフランス語がこんなペラペラになるなんて、思ってもみなかったよ。,sentence
6428,再起,word
6429,その選手は見事に再起した。,sentence
6430,酔っ払い,word
6431,この酔っ払い！,sentence
6432,冷水,word
6433,冷水機が故障している。,sentence
6434,滑稽,word
6435,あの喜劇役者は大変こっけいだ。,sentence
6436,出前,word
6437,日の出前には、トムはここにいたんだ。,sentence
6438,直行,word
6439,これはロンドンへ直行する道です。,sentence
6440,刃,word
6441,このナイフの刃はするどくてよく切れる。,sentence
6442,ウエーター,word
6443,おしゃれなレストランでウェイターをしてたもんさ。,sentence
6444,分泌,word
6445,アインシュタイン,sentence-component
6446,あなたにアインシュタインのような人になってもらいたい。,sentence
6447,別問題,word
6448,それはまったく別問題です。,sentence
6449,棘,kanji
6450,棘,word
6451,きれいな花にはとげがある。,sentence
6452,削る,word
6453,ドアがきちんと閉まらない時はドアを少し削らなければならない。,sentence
6454,ホームシック,word
6455,その少女はホームシックにかかっていた。,sentence
6456,割り出す,word
6457,白ワイン,word
6458,あの白ワインを少し試してみたらどう？,sentence
6459,動力,word
6460,濃霧,word
6461,この濃霧の中で飛行するのは危険だ。,sentence
6462,叔母,word
6463,その家のことはすべてメアリー叔母さんを中心に動いていた。,sentence
6464,揺り籠,word
6465,このゆりかごは、中に寝ている生まれたばかりの赤ん坊と同じように新しい。,sentence
6466,受け継ぐ,word
6467,この習慣は世代から世代へと受け継がれてきた。,sentence
6468,洞窟,word
6469,これは洞窟です。,sentence
6470,口癖,word
6471,ウエートレス,word
6472,「スーはあなたのことすごく怒っているわよ」そのウェイトレスは言うのであった。,sentence
6473,同姓,word
6474,ファースト,word
6475,吸い込む,word
6476,あなたの瞳に、吸い込まれそう！,sentence
6477,詫び,word
6478,お詫びします。,sentence
6479,命日,word
6480,その石には彼の命日が刻まれていた。,sentence
6481,伊藤,sentence-component
6482,その知らせは伊藤君が私に伝えてくれた。,sentence
6483,問答,word
6484,フルーツ,word
6485,ここではフルーツを栽培しています。,sentence
6486,営む,word
6487,その島には漁業を営む人たちが住んでいた。,sentence
6488,時刻表,word
6489,その時刻表はもう使用されていない。,sentence
6490,図形,word
6491,ニック,word
6492,「ニックのこと好きなんでしょ？」「そんなことないよ」「素直になりなさいよ」,sentence
6493,国力,word
6494,日本の国力はまだ発展している。,sentence
6495,レインコート,word
6496,あの黄色いレインコートの女の子って誰なの？,sentence
6497,国費,word
6498,芬,kanji
6499,芬蘭,word
6500,フィンランド,word
6501,その船はフィンランド行きである。,sentence
6502,在籍,word
6503,この学校には数人の外国人が在籍している。,sentence
6504,無意味,word
6505,あなたたちが居なければ、私の人生は無意味だよ。,sentence
6506,変換,word
6507,変換にはかなりの時間がかかる。,sentence
6508,有りの侭,sentence-component
6509,あなたはありのままの現実を見るべきだ。,sentence
6510,外れる,word
6511,その矢は的から大きく外れた。,sentence
6512,外れ,word
6513,この大学での生活は全く期待はずれだ。,sentence
6514,散らかる,word
6515,あまりに散らかっていていらする。,sentence
6516,外車,word
6517,トムって外車に乗ってるんだよ。,sentence
6518,/,sentence-component
6519,この父にしてこの子/父と子は似ている,sentence
6520,大げさ,word
6521,レンズ,word
6522,レンズだけ交換できますか。,sentence
6523,好物,word
6524,それは、わたしの好物です。,sentence
6525,アクセス,word
6526,そのホテルは駅からのアクセスが便利だよ。,sentence
6527,威勢,word
6528,彼、今のところは飛ぶ鳥も落とす勢いだけれど、あの威勢いつまでもつのか、疑問だね。,sentence
6529,通報,word
6530,すぐ警察に通報してください。,sentence
6531,学説,word
6532,この学説は３部から成り立っている。,sentence
6533,ブログ,word
6534,ただ、面白いブログを書くために、人のブログを読むのなら今日から出来る。,sentence
6535,害虫,word
6536,抑,word
6537,そもそもあなたたちの喧嘩の原因は何だったの。,sentence
6538,家主,word
6539,家主は彼がドアを赤く塗ることを許してくれない。,sentence
6540,剣,word
6541,トムは剣を抜いた。,sentence
6542,家内,word
6543,うちの家内を見かけませんでしたか？,sentence
6544,裏庭,word
6545,トムの家の裏庭には大きな桃の木がある。,sentence
6546,容赦,word
6547,そのことはもはや容赦できない。,sentence
6548,投稿,word
6549,「今日すごくいいサイト見つけたんだ。タトエバ・プロジェクトっていうんだけど」「タトエバならもう10年前から知ってるし投稿してるよ」,sentence
6550,尻,word
6551,あの夫婦は共かせぎしている。だが亭主の給料のほうが女房の給料よりも低い。亭主が女房の尻にしかれるのも当然だ。,sentence
6552,楽勝,word
6553,あの問題は楽勝で解けたよ。,sentence
6554,ロミオ,sentence-component
6555,「ロメオはどこだ」「こちらへ。お墓へ」,sentence
6556,年月日,word
6557,あなたの年月日を書きなさい。,sentence
6558,一々,word
6559,いちいち指示するの止めてよ。,sentence
6560,床の間,word
6561,パス,word
6562,うれしいことに彼女は試験にパスした。,sentence
6563,延滞,word
6564,料金延滞で電話を止められた。,sentence
6565,礼拝,word
6566,イスラム教徒の方はモスクで礼拝をします。,sentence
6567,弱み,word
6568,ジョンはビルの弱みに付け込んだ。,sentence
6569,帆,word
6570,帆は全部下ろされた。,sentence
6571,当人,word
6572,「騙された」と言ってしまえばそれまでですが、「うまい話」に乗った当人であることは間違いありません。,sentence
6573,陰謀,word
6574,ためらうことなく、その陰謀にたいする徹底した対抗処置をとった。,sentence
6575,後始末,word
6576,出かける前に火の後始末をしなさい。,sentence
6577,委員長,word
6578,委員会は彼を委員長に選んだ。,sentence
6579,微笑,word
6580,あの子供は明るい微笑でみんなをひきつける。,sentence
6581,へえ,word
6582,「趣味は歴史小説を読むことです」「へえ、歴史小説の好きな女の子って珍しいね」「よく言われます」,sentence
6583,心得る,word
6584,あの実業家がこつを心得ていて、自分の思うがままになる資金がもっとあれば、成功の見込みはもっと大きいのだ。,sentence
6585,＂,sentence-component
6586,"""Tatoeba""とはどういう意味ですか？",sentence
6587,必須,word
6588,この会社では英語かスペイン語どちらかの会話能力が必須になっている。,sentence
6589,御弁当,word
6590,「あっ。新幹線が来ちゃう。お弁当どれにしよう」「これにしなよ」,sentence
6591,忘年,word
6592,忘年会,word
6593,私、今夜の忘年会には参加しないつもりなの。,sentence
6594,つかる,word-reading
6595,いつでもワープロをつかってください。,sentence
6596,急行,word
6597,これは急行ですか。,sentence
6598,語彙,word
6599,幼い子供は語いが少ない。,sentence
6600,慣れ,word
6601,この仕事は慣れの必要だ。,sentence
6602,せめて,word
6603,じゃ、せめてテーブルの準備でもしましょう。,sentence
6604,懸賞,word
6605,実はさ、ハワイ旅行が懸賞で当たったんだ。,sentence
6606,ぱっ,sentence-component
6607,ドアがパッと勢い良くあいた。,sentence
6608,戦災,word
6609,彼は戦災孤児だ。,sentence
6610,転倒,word
6611,そのレースでは３人も転倒した。,sentence
6612,払い,word
6613,これは、会社払いだ。,sentence
6614,セール,word
6615,今日はリンゴのセールしてたから、いっぱい買っちゃった。,sentence
6616,抜け出す,word
6617,いったん悪い習慣が身につくと、そこから抜け出すのは難しいかもしれないよ。,sentence
6618,ゆったり,word
6619,こちらのシャツは少しゆったりめですよ。,sentence
6620,挙げ句,word
6621,挙げ句の果てにクビになった。,sentence
6622,揚げ句,word
6623,カレンダー,word
6624,このカレンダーには美しい写真が、たくさんある。,sentence
6625,揺らぐ,word
6626,手話,word
6627,ココは、耳が不自由な人の言葉である手話を５００語以上も知っていて、それらを使う。,sentence
6628,文科,word
6629,首尾,word
6630,今までそのなぞを首尾よく解いた人はいなかった。,sentence
6631,文脈,word
6632,それは文脈による。,sentence
6633,過度,word
6634,彼の病気は過度の飲酒から来ている。,sentence
6635,断片,word
6636,このパズルには５００の断片がある。,sentence
6637,乗り出す,word
6638,人類は宇宙に乗り出すことに成功した。,sentence
6639,日増し,word
6640,情勢は日増しに悪化している。,sentence
6641,日増しに,word
6642,注ぎ込む,word
6643,この川は南へ流れて海に注ぎこむ。,sentence
6644,日用,word
6645,日用品,word
6646,日用品の値段が上がった。,sentence
6647,ポイント,word
6648,これはとても重要なポイントです。,sentence
6649,日課,word
6650,朝食前に新聞を読むのが私の日課です。,sentence
6651,嬢,word
6652,彼はブラウン嬢との婚約を発表した。,sentence
6653,明細,word
6654,明細を教えていただけますか。,sentence
6655,睡眠不足,word
6656,かぜをひいているときは、睡眠不足は良くありません。,sentence
6657,普段着,word
6658,普段着でおいでください。,sentence
6659,＝,sentence-component
6660,トムはサッカーのアメリカ＝ドイツ戦を見るために仕事を休んだ。,sentence
6661,曇り,word
6662,このため、今夜から明日にかけて全般に曇りや雨の天気でしょう。,sentence
6663,フリー,word
6664,このページはリンクフリーです。,sentence
6665,書斎,word
6666,このドアは書斎に通じている。,sentence
6667,ハウス,word
6668,カレーハウスで食べました。,sentence
6669,有毒,word
6670,かつてトマトは有毒だと信じられていたことがあった。,sentence
6671,弱る,word
6672,その老婆は熱と絶え間ない咳で弱っていた。,sentence
6673,服飾,word
6674,プレー,word
6675,そのチームは今日ほどよくプレーしたことはなかった。,sentence
6676,本年,word
6677,オープン,word
6678,お店のオープンはいつだったの？,sentence
6679,染色,word
6680,カール,word
6681,カールが優等生だったはずがない。,sentence
6682,柔らかい,word
6683,ここに鉛筆が二本ある。一本は堅く、もう一本は柔らかい。,sentence
6684,いえ,word
6685,「こちら温めますか？」「いえ、結構です」,sentence
6686,格子,word
6687,彼らはその格子を取り壊した。,sentence
6688,ダブル,word
6689,お風呂がある、ダブルの部屋をお願いしたいのですが。,sentence
6690,標語,word
6691,宅,word
6692,今度の週末にお宅の泊めていただけませんか。,sentence
6693,機関車,word
6694,出来上がる,word
6695,このドレスはいつごろできあがりますか。,sentence
6696,欲しがる,word
6697,逸らす,word
6698,そらす,word
6699,その物音で読書の気をそらされた。,sentence
6700,欲する,word
6701,あんまり金を欲しがるな。,sentence
6702,スト,word
6703,「あの人たちは、またストをやるんだろうか」「どうもそうらしいね」,sentence
6704,正門,word
6705,2時半に正門の前に迎えに来てください。,sentence
6706,20000,sentence-component
6707,この机は２万円かかったんだ。,sentence
6708,滑らか,word
6709,このテーブルの表面は滑らかだ。,sentence
6710,練る,word
6711,これはかなり良く練られた計画だったね。,sentence
6712,災い,word
6713,口は災いの元。,sentence
6714,ベビー,word
6715,しばらくの間、ベビーをみていてね。,sentence
6716,炒,kanji
6717,会社は７月に製造されたすべてのベビーフードを回収した。,sentence
6718,炒める,word
6719,フライト,word
6720,お名前とフライト番号をどうぞ。,sentence
6721,無力,word
6722,「おまえの軍など我が軍に対しては無力だよ」と、彼は笑っていった。,sentence
6723,両足,word
6724,あつかましいその子は私のひざの上に両足を伸ばした。,sentence
6725,無駄遣い,word
6726,お小遣いの無駄遣いはしないでよ。,sentence
6727,愛国,word
6728,彼は愛国主義的な感情で興奮した。,sentence
6729,物差し,word
6730,ものさしでその棒の長さを測りなさい。,sentence
6731,静けさ,word
6732,これは嵐の前の静けさだ。,sentence
6733,王女,word
6734,その奴隷の少女が実は王女だということがわかって、みんな大変驚いた。,sentence
6735,31,sentence-component
6736,契約条件によれば、お支払いの期限は５月３１日でした。,sentence
6737,病死,word
6738,喝采,word
6739,その演説は大喝采をもって歓迎された。,sentence
6740,発熱,word
6741,発熱は体の防御反応の一つだ。,sentence
6742,美徳,word
6743,勇敢さは素晴らしい美徳である。,sentence
6744,真偽,word
6745,未満,word
6746,このプールは１３歳未満の子供の入場は許可されていない。,sentence
6747,破損,word
6748,ご注文の品が破損していたとのことで、お詫び申し上げます。,sentence
6749,シーズン,word
6750,まもなく野球シーズンが始まる。,sentence
6751,神秘,word
6752,この民族の起源は神秘につつまれている。,sentence
6753,寝付く,word
6754,その子はまもなく寝ついた。,sentence
6755,空手,word
6756,ぼくは、空手部に所属しています。,sentence
6757,きらきら,word
6758,きらきらする太陽が輝いていた。,sentence
6759,索引,word
6760,その本には索引がついていますか。,sentence
6761,面前,word
6762,その子供は母親に人の面前で叱られた。,sentence
6763,縁起,word
6764,縁起でもないこと言うなよ。,sentence
6765,フォード,word
6766,「あなたの自動車はどこの製品ですか」「フォード社のです」,sentence
6767,肩代わり,word
6768,疾っく,word
6769,「もう、雪は降った？」「うん。とっくに降ったよ。今も１－２センチ積もってるよ」,sentence
6770,脈,word
6771,あなたの脈は普通です。,sentence
6772,民主党,word
6773,その有権者はメアリー・ジョンソンさんで、民主党員であることが後になってわかりました。,sentence
6774,虚構,word
6775,事実と虚構を見分けなければならない。,sentence
6776,美貌,word
6777,ベスは美貌を保っている。,sentence
6778,行楽,word
6779,ガレージ,word
6780,ガレージから変な音が聞こえた。,sentence
6781,見本,word
6782,あなたの作品の見本をいくつか見せてくれませんか。,sentence
6783,傷口,word
6784,もうやめろよ。これ以上傷口に塩を塗るようなことは可哀想だ。,sentence
6785,見栄,word
6786,パンを焼いて友達のみえにあげるのが好きです。,sentence
6787,運転免許証,word
6788,隣近所に対して見栄を張るのは人情ですよ。,sentence
6789,評,word
6790,ある女性が先日デパートで買い物中に運転免許証を失ってしまった。,sentence
6791,捗る,word
6792,あの人は学校の勉強の方ははかどっているのですか。,sentence
6793,読み方,word
6794,閉じ籠もる,word
6795,トムはトイレに閉じこもり、泣き始めた。,sentence
6796,講和,word
6797,運転者,word
6798,この事故は運転者の不注意から起こった。,sentence
6799,貧血,word
6800,貧血で倒れました。,sentence
6801,快方,word
6802,その犬は快方に向かいつつあるらしい。,sentence
6803,買い占める,word
6804,大投資かは株を買い占めた。,sentence
6805,特,word-component
6806,尼,word
6807,シドニー,word
6808,いつシドニーに着くんだろう。,sentence
6809,軍拡,word
6810,熟練,word
6811,この仕事は熟練を要する。,sentence
6812,返答,word
6813,あなたの返答はほとんど脅迫に等しい。,sentence
6814,外科医,word
6815,その外科医はその患者を手術した。,sentence
6816,退治,word
6817,この薬はごきぶりを退治するのに効果的だ。,sentence
6818,船乗り,word
6819,あなたが船乗りになろうがなるまいが、私にとっては同じことだ。,sentence
6820,送付,word
6821,転職,word
6822,トムに今まで転職を考えたことがあるか聞きたかった。,sentence
6823,道端,word
6824,この表現は、1時間ほど前に道端で耳にしたものです。,sentence
6825,つぶれる,word-reading
6826,たぶんその内閣はつぶれるでしょう。,sentence
6827,釈迦,word
6828,所有者,word
6829,このビルの所有者は何度も変わっています。,sentence
6830,重心,word
6831,一連,word
6832,それゆえ今日使われたいる鉄道路線は、様々な理由で、いろいろな時代に、到達した一連の決定の産物なのである。,sentence
6833,鎖,word
6834,その犬は鎖でつないでおくべきだ。,sentence
6835,喫煙者,word
6836,しかし、大半の喫煙者は、こうしたことについて考えないようにしている。,sentence
6837,鎖国,word
6838,まぁ、日本も鎖国していたわけだしなあ。,sentence
6839,短編,word
6840,トムは短編を読んでいる。,sentence
6841,閉店,word
6842,いま閉店前のセールをやっているとこがありますか。,sentence
6843,ぼうっと,word
6844,あの子はぼーっとしているようだ。,sentence
6845,間に合わせる,word
6846,似,word
6847,あなたはお母さん似です。あなたを見るとお母さんのことを思い出します。,sentence
6848,険悪,word
6849,事態は険悪だ。,sentence
6850,聡明,word
6851,その母親が聡明な息子を誇りに思うのももっともである。,sentence
6852,際立つ,word
6853,すべての有名な野球選手の中で、彼は天才として際立っている。,sentence
6854,リボン,word
6855,このリボンはあなたへのプレゼントです。,sentence
6856,雑談,word
6857,ぜひ雑談でもしにいらしてください。,sentence
6858,背負う,word
6859,そんなリスクを背負いたくない。,sentence
6860,雑音,word
6861,あぁ、お願いだから、その雑音を何とかして！,sentence
6862,スカーフ,word
6863,その女の子は首のまわりにスカーフを巻いている。,sentence
6864,雪崩,word
6865,今頃の時期はなだれに注意しなければならない。,sentence
6866,請求書,word
6867,この請求書の支払いは今日になっています。,sentence
6868,電柱,word
6869,そのバイクは電柱にぶつかった。,sentence
6870,似合い,word
6871,「お似合いのカップルになりそうだね」「ええっ？」,sentence
6872,順序,word
6873,まずご両親に話してみるのが順序というものだろう。,sentence
6874,深,word
6875,高熱,word
6876,その子は高熱である。,sentence
6877,片付け,word
6878,まもなく例のウエーターが皿を片付けに戻ってきた。,sentence
6879,魔法,word
6880,あいつに魔法をかけてカエルにしてやろう。,sentence
6881,走り去る,word
6882,トムはトラックに乗り込むと走り去った。,sentence
6883,鳥居,word
6884,鳥居は大きいです。,sentence
6885,言及,word
6886,お願いだから、二度とこの件については言及しないで。,sentence
6887,黒板,word
6888,この黒板は黒でなく緑だ。,sentence
6889,囁,kanji
6890,囁く,word
6891,「黙って」と彼はささやいた。,sentence
6892,御嬢,word
6893,お嬢さんに会わせていただきたい。,sentence
6894,お嬢さん,word
6895,気絶,word
6896,その少女は気絶したが、我々が顔に水をかけたら意識が戻った。,sentence
6897,一同,word
6898,おばあちゃんが突然死んで家族一同驚いた。,sentence
6899,熱望,word
6900,人々は平和を熱望していた。,sentence
6901,不利益,word
6902,現行,word
6903,不完全,word
6904,彼の計画はまだ不完全な点が多い。,sentence
6905,スプーン,word
6906,この赤ん坊はまだスプーンが使えない。,sentence
6907,不運,word
6908,不運なことに彼はパスポートを無くしてしまった。,sentence
6909,スタッフ,word
6910,きっとスタッフが帰った後に火が出たんだよ。,sentence
6911,不順,word
6912,今年は天候不順だった。,sentence
6913,研究所,word
6914,いつかその研究所で働きたいものだ。,sentence
6915,並行,word
6916,その道路は川と並行している。,sentence
6917,スピーカー,word
6918,「どうしたの？」「スピーカーの調子が悪いんだ」,sentence
6919,九つ,word
6920,電話帳,word
6921,あなたはこの電話帳で彼の番号を探すことができる。,sentence
6922,乾杯,word
6923,あなたに乾杯！,sentence
6924,重荷,word
6925,その仕事は彼にとって非常に重荷であった。,sentence
6926,予言,word
6927,すべてがトムの予言通りに進んでいる。,sentence
6928,ミュージシャン,word
6929,あなたたちはミュージシャンでしょ？,sentence
6930,争議,word
6931,争議は円満に解決した。,sentence
6932,的外れ,word
6933,あなたの発言は私たちの議論には的外れである。,sentence
6934,人名,word
6935,居合わせる,word
6936,そこに居合わせないで本当によかった。,sentence
6937,仲人,word
6938,嘲笑う,word
6939,われわれは貧しい人あざ笑ってはいけない。,sentence
6940,会食,word
6941,断固,word
6942,あいつとは断固２度と口をきかんぞ。,sentence
6943,体裁,word
6944,彼女は彼の紳士らしい体裁にだまされてしまった。,sentence
6945,びしょぬれ,word-reading
6946,「汗でびしょ濡れだよ」「離れてっ。臭いわっ！」,sentence
6947,修士,word
6948,食料品,word
6949,この店は食料品、例えばバター、チーズ、砂糖などを売っている。,sentence
6950,公定,word
6951,問題外,word
6952,それは問題外だよ。,sentence
6953,共用,word
6954,君が寝室を共用していた女の子はどうなったのだろう。,sentence
6955,後程,word
6956,それでは後ほどうかがいます。,sentence
6957,冠婚,word-component
6958,葬祭,word
6959,冠婚葬祭,word
6960,活動的,word
6961,トムはメアリーほど活動的ではない。,sentence
6962,労力,word
6963,お金がもらえないプロジェクトにどれだけの時間と労力をつぎ込みますか。,sentence
6964,日本製,word
6965,こちらの車は日本製です。,sentence
6966,利き目,word
6967,あなたの忠告は彼らには何の効き目もないだろう。,sentence
6968,効き目,word
6969,計らう,word
6970,十字架,word
6971,彼は一人で十字架を背負っているような物だな。,sentence
6972,速力,word
6973,反逆,word
6974,全速力,word
6975,その車は全速力で走り去った。,sentence
6976,収める,word
6977,そのアメリカ映画は大成功を収めた。,sentence
6978,スポーツカー,word
6979,あそこのスポーツカーを見なさい。,sentence
6980,取り込む,word
6981,あっ。布団取り込むの忘れてた。,sentence
6982,言語学,word
6983,この本は言語学の新しい理論を扱っている。,sentence
6984,命中,word
6985,一発で命中しなくたって、妊娠するまでハメ続ければいいだけだし。,sentence
6986,渋谷,word
6987,ぼくは、渋谷で彼女を見かけた。,sentence
6988,坊,word
6989,あの偉い坊さんを見ろよ。,sentence
6990,坊さん,word
6991,大目,word
6992,その少女を厳しく罰しないで。もう少し大目に見てやって。,sentence
6993,境遇,word
6994,幸せは境遇そのものよりもむしろ自分の境遇をいかに見るかにかかっている。,sentence
6995,チップ,word
6996,この企業はコンピューター・チップを製造している。,sentence
6997,夕暮れ,word
6998,その校舎は夕暮れの中にきらきらと輝いていた。,sentence
6999,金槌,word
7000,かなづちと同様に彼は泳げない。,sentence
7001,多忙,word
7002,たとえ多忙でも彼は来るだろう。,sentence
7003,カーブ,word
7004,この道は右へ穏やかにカーブしている。,sentence
7005,大根,word
7006,大根は人参より高いかもしれない。,sentence
7007,諸,word
7008,多くの国々が経済の分野で困難な諸問題を抱えている。,sentence
7009,大通り,word
7010,あれがこの町の大通りだ。,sentence
7011,一節,word
7012,この一節には多くの意味が含まれている。,sentence
7013,実費,word
7014,狂気,word
7015,それをやってみるなんて狂気に近い。,sentence
7016,家系,word
7017,彼が死んでこの村で一番古い家系が絶えてしまった。,sentence
7018,アクセント,word
7019,この語のアクセントはどこにあるか。,sentence
7020,寄贈,word
7021,久しい,word
7022,おごれる者は久しからず。,sentence
7023,履歴,word
7024,彼の履歴についてはほとんど知られていない。,sentence
7025,履歴書,word
7026,ぼくは履歴書なんか気にしないよ。,sentence
7027,決勝戦,word
7028,あの二人のランナーはオリンピックの決勝戦まで互いに一歩もゆずらぬ闘いをした。,sentence
7029,巡る,word
7030,アメリカでは多くの人が家の回りにフェンスをめぐらせている。,sentence
7031,巡り会う,word
7032,あなた達ふたりはいつどこで巡り合ったの？,sentence
7033,一団,word
7034,今朝、登校の途中で外国人の一団に会いました。,sentence
7035,師走,word
7036,師走になりました。,sentence
7037,作り出す,word
7038,だから音楽を作り出すことができるのだ。,sentence
7039,帰化,word
7040,値札,word
7041,それぞれの品物に値札をつけなさい。,sentence
7042,年表,word
7043,ショップ,word
7044,その人達は二人ともペットショップで働いている。,sentence
7045,座敷,word
7046,テレサ,sentence-component
7047,いいえ。私の名前はマリアではなく、テレサです。,sentence
7048,弁解,word
7049,あなたの行為は全く弁解の余地がない。,sentence
7050,目茶目茶,word
7051,あの男の子、めちゃめちゃ頭いいんだよ。,sentence
7052,強要,word
7053,あなたが彼と結婚するのを私は決して強要するつもりはない。,sentence
7054,すすめ,word-reading
7055,おすすめのアニメって、何？,sentence
7056,当番,word
7057,それより、今日の家事当番はわたしだったっけ？,sentence
7058,アメリカン,word
7059,ネイティブ・アメリカンは弓と矢でたたかった。,sentence
7060,待ち構える,word
7061,あなたたちが、先に待ちかまえている仕事の困難を理解しているから、やったのだ。,sentence
7062,エミリー,sentence-component
7063,その小さい女の子はエミリー以外の人には誰にも微笑みかけない。,sentence
7064,後ろ向き,word
7065,人生は、後ろ向きにしか理解できないが、前を向いてしか生きられない。,sentence
7066,スティーブ,sentence-component
7067,スティーブ、昨晩はよく寝れましたか。,sentence
7068,恐慌,word
7069,その地震の後、恐慌状態が広がった。,sentence
7070,感受,word
7071,感受性,word
7072,トムは感受性豊かだ。,sentence
7073,レイラ,sentence-component
7074,サミはレイラに夢中だ。,sentence
7075,打ち込む,word
7076,トムはパスワードを打ち込んだ。,sentence
7077,コロナ,word
7078,コロナが移らないようにマスクして行きなさい。,sentence
7079,掃除機,word
7080,この掃除機、音がでかいんだよ。,sentence
7081,背後,word
7082,「びっくりさせないでよ」と彼女は彼が背後に近づいた時言った。,sentence
7083,授与,word
7084,コンテストの終わりに賞が授与される。,sentence
7085,偽り,word
7086,あの話は君が僕のことを怒るよう彼女が君に言った偽りさ。,sentence
7087,放つ,word
7088,あいつらのことは放っときな。,sentence
7089,ホット,word
7090,かぜの治療には蜂蜜入りのホットレモンがよく効く。,sentence
7091,文房,word-component
7092,具,word
7093,文房具,word
7094,カトリック,word
7095,カトリック教会は離婚に反対している。,sentence
7096,日焼け,word
7097,あ、日焼け止め塗ってくるの忘れた。,sentence
7098,嚔,kanji
7099,嚔,word
7100,うちの犬がくしゃみするのは見たことあるけど、猫は一度もないな。,sentence
7101,日誌,word
7102,日誌をつけています。,sentence
7103,哀れ,word
7104,「トム、腹が鳴ってるぞ」「うん、わかってるよ。一日ずっと、何も口にしてないんだ」「哀れな奴め！」,sentence
7105,昔話,word
7106,久しぶりに会ったんだから、酒でも飲みながら、昔話にでも花を咲かせるとするか。,sentence
7107,ヒーター,word
7108,このヒーターはガスを燃料とする。,sentence
7109,書き方,word
7110,それの書き方知ってるの？,sentence
7111,協会,word
7112,その協会は設立以来、素人の入会を断ってきた。,sentence
7113,有限,word
7114,m,sentence-component
7115,この通りをまっすぐ２００Ｍほど行ったところにあります。,sentence
7116,期末,word
7117,あと２週間で期末試験だ。,sentence
7118,ホラー,word
7119,このホラー映画はとても怖くて、見た後はもう寝られなくなってしまった。,sentence
7120,本心,word
7121,お酒に酔った自分が何を言ったかは忘れがちだけど、全部本心だっていう自信だけはある。,sentence
7122,研究者,word
7123,トムは日本文学の研究者だ。,sentence
7124,材木,word
7125,その船には石炭や材木などが積まれていた。,sentence
7126,インディアン,word
7127,その贈り物はインディアンを非常に喜ばせた。,sentence
7128,柔らか,word
7129,やわらかな息が聞こえる。,sentence
7130,寝かせる,word
7131,すみませんが赤ん坊をねかせてくださいませんか。,sentence
7132,根気,word
7133,ある程度の根気があれば、どんな言語も習得できる。,sentence
7134,保障,word
7135,このテレビは２年間の保障付きです。,sentence
7136,歯ブラシ,word
7137,この歯ブラシを使っているのは母ではない。,sentence
7138,隠し事,word
7139,あなたに隠し事はしていません。,sentence
7140,河岸,word
7141,ちょいとここらで河岸をかえましょうや。,sentence
7142,逸れる,word
7143,そのために彼の注意がその光景からそれた。,sentence
7144,浜辺,word
7145,この町は浜辺が二つです。,sentence
7146,混合,word
7147,これらの物質の混合は危険です。,sentence
7148,漁村,word
7149,トムは小さな漁村に住んでいた。,sentence
7150,おしっこ,word
7151,おしっこをすると痛みがありますか？,sentence
7152,灰皿,word
7153,その缶は灰皿の代わりになる。,sentence
7154,壺,kanji
7155,壺,word
7156,このつぼの年代を決めるのはたいへん難しい。,sentence
7157,無休,word
7158,その店は年中無休です。,sentence
7159,蝙,kanji
7160,蝠,kanji
7161,蝙蝠,word
7162,あれが蝙蝠ですか。,sentence
7163,焼き肉,word
7164,さあ、みんなで食べ放題の焼き肉屋さんに行こうよ。,sentence
7165,雨降り,word
7166,ある雨降りの朝、目が覚めてみると有名になっていた。,sentence
7167,燕,word
7168,さらに多くのツバメを見ることができます。,sentence
7169,乗馬,word
7170,ずっと前から乗馬を習いたいって思ってたんだ。,sentence
7171,特訓,word
7172,５日間で地獄の特訓だ！,sentence
7173,凝る,word
7174,一日中パソコンに向かってると、肩が凝ってしょうがない。,sentence
7175,生み出す,word
7176,あなたはそのチームを誰が生み出したか知っていますか。,sentence
7177,機内,word
7178,このバッグは機内に持ち込みたいんですが。,sentence
7179,生年月日,word
7180,ここに生年月日を書いてください。,sentence
7181,形容,word
7182,その王女は形容できないほど美しかった。,sentence
7183,破棄,word
7184,「結婚したんじゃなかったのかよ？」「あぁ、別れちゃった。婚約破棄」,sentence
7185,固まる,word
7186,あ、またコンピューターが固まっちゃったよ。,sentence
7187,神聖,word
