Sentence,Translation,SentenceID,TranslationID
肉類は一切食べないんだ。,I never eat meat.,9255212,257191
肝炎の新しい治療法が研究されている。,A new treatment for hepatitis is being studied.,183823,20947
肩こりがある。,My neck is stiff.,7947497,7947444
肩関節は、単独で動くほか、腕の動きにも連動して動きます。,"The shoulder joints, as well as moving on their own, also move in conjunction with arm movements.",74592,329127
育ち盛りの子供にはもっと多くの食物が必要だ。,A growing child requires more food.,190720,27880
胃に潰瘍が出来る。,An ulcer forms in the stomach.,190995,28155
胃に腫瘍ができたので切ってもらった。,I got a stomach tumor and had to have it operated on.,190996,28156
背に腹は代えられぬ。,You can't make an omelet without breaking eggs.,121563,40561
背に腹は代えられぬ。,"I have to eat, too.",121563,282442
背もたれもっと倒せるよ。,That seat reclines further.,121554,282451
背中がこわばってるんだ。,My back feels stiff.,9373852,9373853
背後に見え隠れするのは近年の不動産不況だ。,What slips in and out of view in the background is the real estate slump of recent years.,406831,406832
背番号７番が彼の弟です。,Uniform number No. 7 is his younger brother.,121536,282469
胎動が激しいです。,My baby kicks very hard.,137893,275343
胴像は頭を持っていない。,The statue has no head.,1487614,1115778
脆弱で力の無い、ただの人間なんだ。,"She's weak, powerless. A mere human.",75945,327773
脳波をとります。,I'll take your EEG.,121719,282286
腰に持病があります。,I have back problems.,2302994,1887359
腸の具合が悪い。,I have trouble with my bowels.,126041,277952
自分たちの持ち家が欲しい。,We want a house of our own.,149977,264581
自分のしたことを思い返すと、バカだったなあとつくづく思うよ。,"When I think back on what I did, I feel pretty stupid.",1630834,264704
自分の仕事の割り当ては終わりましたか。,Have you finished your share of the work?,149837,264720
自分の家を持ったとして、もし立派な書庫がなければ私は幸せとは言えないだろう。,"When I have a house of my own, I shall be miserable if I have not an excellent library.",992328,837437
自分の本を安く売り渡したんだ。,I sold my books cheaply.,9014033,321965
自分の目耳で見聞きしていないものは、本当かもしれないが、本当ではないかもしれない。,"What you don't see and hear with your own ears and eyes might be true, but it might also not be true.",75321,328398
自分の衰えを感じた事がありますか。,Do you ever feel like you're running down?,149799,264759
自分の責任を認めて自腹をきりなさい。,You have to dig down and pay for it.,149796,264762
自前で買ったのです。,She got it at her own expense.,150107,264450
自助は最上の助け。,Self-help is the best help.,150114,264443
自動車生産は頂点を超えた。,Automobile production has peaked out.,150022,264535
自慢じゃないが僕は通知表の家庭科で３以上を取ったことがない。１０段階評価で。,Not wanting to boast but I've never got better than a 3 on my report card for home economics. Out of 10 that is.,75565,328153
自治体はゴミ処理問題に頭を抱えている。,The municipal government is at their wits' end concerning the garbage problem.,903317,2660372
自然環境の回復を宣伝する組織がリサイクルに力を入れて、植林に貢献しないのは何故か。,"Since many organizations are putting effort into recycling in order to restore the natural environment, why won't you contribute to reforestation?",150090,264467
自賛は悪臭を放つ。,Proper praise stinks.,150116,264441
自重しなさい。,Watch yourself.,10489023,64496
至急、高台に避難してください。,"Quickly, evacuate to the hill.",1180855,8602015
至福の時はしばしば不安に妨げられた。,The bliss was often interrupted by anxiety.,151185,263371
興味本位で質問しただけです。,I only asked you the question out of curiosity.,10553306,257369
舞が家出を敢行する、直前のことだろう。,That was probably just before Mai took the drastic step of leaving home.,75728,327990
舞踊がみたいのですが情報をください。,I'd like to see some dancing. Do you have any information?,84253,319462
航空機は早過ぎたので、見えることさえできなかった。,The aircraft was so fast that I couldn't even see it.,6703381,6703389
航空管制官はすごく集中力がいる仕事だ。,Air traffic controller is an extremely high pressure job.,173441,241029
船はやっと母港についた。,The ship at length reached the home port.,141141,273431
船は全乗組員を乗せたまま海中へと沈んでいった。,Down under the sea went the ship with all her crew.,141111,273461
船は出航したが、２日後に難破した。,The ship set sail only to be wrecked two days after.,141119,273453
船は改装のため目下ドック入りしている。,The ship is now in dock for a refit.,141137,273435
船は錨を下ろした。,The ship dropped anchor.,141157,273415
船員たちは天候のなすがままであった。,The sailors were at the mercy of the weather.,141082,273490
船底が海底に当たった。,The ship touched ground.,141057,273515
船積みの時壊れたに違いない。,It must have been broken during shipping.,141072,273500
船積みの時壊れたに違いない。,It must've been broken during shipping.,141072,6681186
船長は、スケジュールが不定だった。,The ship's captain had no schedule in particular.,5241319,5272611
船長は船と乗組員を統率する。,A captain controls his ship and its crew.,141064,273508
良く晴れたある春の日に、ジャンが裏庭の砂場を掘っていると、小さな箱を見つけた。箱の中にはぴかぴかの飛び出しナイフが入っており、不思議な刻印が入れてあった。,"On a nice spring day, when Jan was digging in the sandbox in the backyard, he found a small box. In the box was a shining switchblade with a mysterious inscription.",935412,486939
良質の建材が不足している。,There is a shortage of good building wood.,77831,325886
色の上がりがよい。,The color has come out well.,145958,268604
色鉛筆が要ります。,I need colored pencils.,2976953,2631960
色鉛筆が要ります。,I need coloured pencils.,2976953,5150198
花が、大大大好きなんだ。,I really love flowers.,10512920,10512913
花環が彼の頭に巻かれた。,A wreath was bound around his head.,186588,23724
芸術に没頭しているとてもたくさんの人たちとも懇意にしてきた。,I have known intimately a great many persons who were absorbed in the arts.,176036,238429
芸術の研究には立派な鑑識力が必要だ。,It requires a good taste to study art.,176033,238431
芸術を理解するのに文化的背景は必要ではない。,No cultural background is necessary to understand art.,176028,238437
芸術家は色彩に対する目を持っていなければならない。,An artist must have an eye for color.,176025,238440
苗は赤ちゃんを扱うようにやさしく扱ってください。,"Treat the sprout gently, as you would treat a baby.",3456797,3469310
若い人たちは戦禍というものを頭でしか知らない。,Young people know the disasters of war only in the abstract.,148800,265759
若い女性は心が希望に満ち溢れて病魔と闘ってきた。,"The young woman was fighting the deadly illness, her heart full of hope.",776033,890417
若い娘には慎みが似つかわしい。,Modesty is befitting to a young girl.,148771,265788
若い男女が人里離れた洋館で恐怖の一夜を過ごすという、ホラーの定番スタイルだ。,This is a horror staple - young men and women spend a night of terror in an isolated house.,74333,329387
若者は戦火というものを頭でしか知らない。,Young people know the disasters of war only in the abstract.,148739,265759
若者達は本来の親の考えに対して反発するものだ。,Young people naturally react against the attitudes of their parents.,148810,265749
若葉がいっせいに芽を出した。,Trees put forth young shoots all at once.,148725,265834
苦しいときの神頼み。,"Danger past, God forgotten.",179539,18396
苦肉の策で企画したんですが、その本はよく売れました。,"We arrived at that plan out of pure desperation, but the book sold well.",179522,18380
英国では多くの人が王室への公的支出の廃止を望んでいる。,Many people in England would like to see the public subsidy of the monarchy abolished.,1075143,1075510
英国の首都ロンドンはテムズ川の河畔にある。,"London, the capital of England, is on the Thames.",189008,26155
荒唐無稽と皆に言われた彼のビジネスプランだけど、今となっては我々の不明を恥じるしかないのかね。,Every one of us who ridiculed his business plan as a bunch of hokum should be embarrassed we did.,173428,241042
荷物を送りに郵便局へ行ってきたとこだよ。,I've just been to the post office to send a package.,10483009,556702
荷物重すぎて腕ちぎれるかと思った。,The luggage was so heavy that I was worried my arms were going to be torn off.,3127845,3129146
菊はよい香りがする。,Chrysanthemums smell sweet.,182858,19979
落下物に注意！,Watch out for falling objects!,78520,325196
落葉を取り除いて下さい。,Please get rid of the dead leaves.,78511,325205
落馬の結果足を折った。,The fall from the horse resulted in a broken leg.,78512,325204
著者が本を書き直す度に新版となる。,"Each time an author re-writes a book, it is a new edition.",126294,277698
葵さんの趣味は踊ることです。,Aoi's hobby is dancing.,191514,28675
蒸し返すのはやめろ。,Stop beating a dead horse.,146008,268554
蓮くんは察しは良い様だけど、もう少し心の機微というものを理解出来る様に努力するべきじゃないかしら。,"You're considerate, but don't you think you should work a little more at understanding the subtleties of the human mind?",75550,328168
蓮の花はなんとも言えない芳香をはなっていた。,The lotus blossoms diffused an inexpressibly pleasant scent.,77421,326298
蓮は、水生植物でとても大きな葉と花をつけます。,The lotus is an aquatic plant with very large leaves and flowers.,10010889,8818740
蓼食う虫も好き好き。,There is no accounting for tastes.,77079,40811
蓼食う虫も好き好き。,Tastes differ.,77079,266093
薄暮れが迫った。,The twilight came on.,121394,282612
薔薇の花は、他の名で呼んでも同じように良い香がする。,A rose by any other name would smell as sweet.,1650038,35078
薔薇の花は、他の名で呼んでも同じように良い香がする。,That which we call a rose by any other name would smell as sweet.,1650038,1650051
薬によっては肝障害を引き起こします。,Some drugs cause liver damage.,9676068,9200846
薬剤師になる目的で薬学を志望する人は６年制学科を選んでください。,People taking pharmacy with the intent of becoming chemists should choose the six year course.,393839,393848
薬効の程は定かでない。,Whether the medicine will work or not is uncertain.,1334522,1334530
藤さんがあとに４人の子を残して死にました。,"Mr. Fuji died, leaving 4 children behind him.",234304,71678
蚕は繭を作る。,Silkworms spin cocoons.,169313,245173
蛇は脱皮した。,The snake shed its skin.,148907,3756494
蛇口から流しの中へと水は流れいてる。,Water is running from the faucet into the sink.,8928516,8924356
血は血管の中を流れる。,Blood runs in the veins.,175712,238753
血液検査の結果が気になります。,I'm anxious to know the results of the blood test.,175695,238770
行かないと。,I have to go.,2095016,1887384
行きがかり上しなけりゃならなかった。,It just turned out that I had to do it.,173411,241059
行員は私に過ちを認めた。,The clerk admitted his mistake to me.,173350,241120
行方不明だった漁船が無事帰港した。,The fishing boat that had been missing returned to its port safely.,173330,241140
街路樹のある通りの向こうに海が見えた。,"The street, lined with trees, provided a vista of the sea.",184636,21764
街道は次の村で南へ向かう。,The road tends to the south at the next village.,184640,21769
衣ばかりで和尚はできぬ。,The dress does not make the fair.,190987,28147
衣ばかりで和尚はできぬ。,The robes do not make the monk.,190987,10360961
衣食は生活する上で不可欠なものである。,Food and clothes are necessities of life.,190984,28144
表計算ソフトは、覚えておくと何かと便利よ。,"Once you get the hang of it, spreadsheet software is really useful.",85363,318350
表面上、本書の大部分は一連の事例の変遷を記録したものである。,On the surface the book consists mostly of a series of case histories.,85357,318356
被告は上級裁判所に控訴するだろう。,The defendant will appeal to a higher court.,85824,317889
被告は金曜日に法廷に現れる予定です。,The accused is to appear before the court on Friday.,85826,317886
裁判はお金がかかる。,Justice is expensive.,182285,1867
裁判官はその囚人の一年の刑期を赦免した。,The judge pardoned the prisoner a year of his sentence.,170261,244223
裁判所が法律を執行する。,The courts administer the law.,170250,244234
裕福な人々と貧しい人々との格差はますます広がっている。,The gap between rich and poor is getting wider.,79212,324505
製品仕様にかかわる一切の工業所有権はＡＢＣ社に帰属するものとする。,Any industrial property rights relating to the Product Specification shall belong to ABC Inc.,142627,271943
複写機の紙を切らしたよ。,We've run out of paper for the photocopier.,83852,319864
複数の呼吸器疾患による衰弱のため、彼は先週、音楽指揮者としての仕事を断念する旨の発表を余儀なくされたばかりでした。,Weakness brought on by a number of respiratory ailments had forced him just last week to announce that he was giving up his conducting career.,83851,319865
西日本ではよく耳にします。,You hear that a lot in western Japan.,10457197,10457349
西洋の多くの習慣が日本に根付いてきた。,Many western customs have taken root in Japan.,142615,271955
要するに、独裁とは「黙れ」ということ、民主主義とは「話し続けろ」ということである。,"Dictatorship can be summed up by ""shut up!"", democracy by ""keep talking"".",882424,433685
要素ＣとＤは弧の生成には無関係なので排除することができる。,We can eliminate C and D since they are irrelevant to the generation of the arcs.,78803,324913
見て、杏の木だよ！,"Look, an apricot tree!",10252785,5757041
見て！軒下に大きな氷柱ができてるよ。,Look! There's a big icicle being created.,10011619,10259290
見て！軒下に大きな氷柱ができてるよ。,Look! There's a big icicle growing.,10011619,10259291
見切り売りでたくさんもうけた。,The rummage sale netted me a profit.,175144,239322
見渡す限り一面の雪景色だった。,Everything was covered with snow as far as the eye could see.,175110,239356
見直しをしようじゃないか。,Let's review.,3506631,2111619
親に対する子どもの比率が大きくなればなるほど子どもを育てるのは難しくなる。,"The higher the ratio of children to parents, the harder it is to bring up the children.",78040,325678
親切は１つの美学である。,Kindness is a virtue.,144785,269779
親子は久しぶりにあった。,The father and son met after a long separation.,144798,269766
親孝行したいときには親はなし。,"By the time you wish to be a good son, your parents are long gone.",144801,269763
親愛なる兄弟、姉妹の皆さん。,Dear brothers and sisters!,2349326,2309358
親指の爪がはがれちゃったんだ。,I had my thumbnail torn off.,10322403,269767
親父の土地を譲り受けたんだ。,I inherited my father's property.,8904798,8902218
観客はコンサートの余韻に浸っていた。,The audience was immersed in an aftertaste of the concert.,183819,20943
角の家は私たちの家です。,The house on the corner is ours.,184543,21672
言い残したことはもうほとんどない。,Little remains to be said.,174799,239669
言うまでもなく、サーバの負荷が増大してしまうのです。,"Obviously, the server load will increase as a result.",174767,239701
言葉による詩とは、要約して言えば、韻律的美の創造であるとしたい。,"I would define, in brief, the poetry of words as the Rhythmical Creation of Beauty.",174703,239765
言葉は人となって、私たちの間に住まわれた。,The word became flesh and lived for a while among us.,174682,239787
言葉は消え去っても、打撃はおもくるしく残る。,Words may pass but blows fall heavy.,174683,239786
計算にいくらかの誤差を考慮に入れましたか。,Have you allowed for any error in your calculation?,176406,238058
計算書は四半期ごとに郵送されます。,Statements will be mailed every quarter.,176401,238063
託児所のトイレのドアは閉まっていた。,The nursery toilet door was shut.,137166,276070
記者の会見の席上で彼女はひどく泣いた。,She cried bitterly at a press interview.,183076,20198
設定料金に労務費用は含みません。,The stated price does not include labor charges.,142059,272511
訴訟は未決である。,The lawsuit remains undecided.,140606,273967
診療予約を取ってもらえますか。,Can I make an appointment to have a medical examination?,144756,269808
証人を月曜日に喚問するよう提案します。,I move that the witness be summoned on Monday.,146329,268233
試合に４連勝するのは難しい。,It is hard to win four successive games.,151047,263509
試合の日の朝になって雨が止んだのは、みんなの心がけがいいからだ。,"Because of everyone's correct-mindedness, the rain stopped on the morning of the match day.",546082,546083
試合の直前にはいつもあがっています。,I always get nervous just before a match.,151037,263519
試合は最高潮に達した。,The game came to a climax.,151019,263536
試合は無期限に延期となった。,The game has been indefinitely postponed.,1143388,62618
試合は無期限に延期となった。,The game has been postponed indefinitely.,1143388,3355077
試運転では車両はみんなうまく動いた。,All the vehicles behaved well on their test runs.,151143,263413
試験の合否はどのくらい勉強するかによる。,Your success in the examination depends on how hard you study.,151090,263466
詩は泡のように新しく、岩のように年老いていなければならない。,"Poetry must be new as foam, and as old as the rock.",868165,868164
話し合いのもとにするために、ミーティングに先立ち、皆様からいただいた提案をとりまとめてみました。,"I have tried to compile the ideas that you proposed prior to the meeting, so that we can use them as the base for the discussion.",77183,326536
話し声が壁に反響してうるさいな、この部屋。,This room is noisy. The sound bounces right off the walls.,77174,326545
読書するには趣旨をくみ取ることが必要だ。,When you read a book you should read between the lines.,123396,280602
誰がここに金塊を埋めたのだろう。,Who buried the gold bars here?,137048,276188
誰がカールの仇討ちをする？,Who will avenge the death of Karl?,410315,410309
誰しもこの深淵の深さや広さを言い当てることはできないであろう。,It is likely that nobody can accurately estimate the depth and breadth of this ravine.,774399,792847
誰に白羽の矢を立てようかな。,Who shall I choose?,136737,276499
誰の心にも詩情ごころはある。,A vein of poetry exists in the hearts of all men.,136728,276508
誰もあなたを弁護しないだろう。,No one will speak for you.,136716,276520
誰もがその考えを原理的には認めるだろう。,Everyone will accept that idea in principle.,136706,276530
誰もがみんな口々にいいあっている。,Everyone's saying it.,136700,276536
誰もが名文を書けるわけではない。,It's not as if just anybody can write a literary gem.,75888,327830
誰もその作戦に失敗しなかった。,Nobody failed in the tactics.,136531,276588
課税品をお持ちですか。,Do you have anything to declare?,186529,23665
調剤できるまでどのくらい時間がかかりますか。,How long do I have to wait to pick up the medicine?,126021,277971
調査機関がその効果を調べた。,A research organization investigated the effect.,126024,277968
論文だなんて・・・私が書いてるのは、ただの随想、エッセイみたいなもんですよ。,"Theses! ... What I write are just my ramblings, they're just something like essays.",75652,328066
警備員たちは１時間ごとに輪番で見回った。,The guards rotated in making their rounds every hour.,176060,238405
警報機が鳴っているときは絶対に踏切を渡らないでください。,Don't go onto the crossing when the alarm is ringing.,176056,238409
警報機が鳴っているときは絶対に踏切を渡らないでください。,Don't cross the tracks when the alarm is ringing.,176056,7015360
警官は車を１台１台検問した。,The police checked up on each car.,176336,238128
警官隊はデモ隊と乱闘になった。,The police brawled with the demonstrators.,74965,328754
警察が容疑者を尋問するために連行していったよ。,The police have hauled in a suspect for questioning.,176279,238185
警察が救出に来てくれるまで、彼らはお互いに気を奮い立たせてがんばり抜いた。,They were hanging tight until the police came to rescue them.,176289,238175
警察は、トムがメアリーに毒を盛ったと考えている。,The police think Tom poisoned Mary.,8681413,6823404
警察はありうべき証拠を求めて家宅捜索した。,The police searched her house for possible evidence.,176258,238206
警察はそのグループの動静を常に監視する。,The police is always watching the movements of the group.,176252,238212
警察は事件の捜査をした。,The police looked into that incident.,176173,238292
警察は学校で大量の薬物を押収した。,The police seized a large quantity of drugs at the school.,74963,328756
警察は容疑者の過去を知りたがっていた。,The police were inquiring into the suspect's past.,176094,238371
警察は山田の挙動を注視している。,The police were watching Yamada's movements.,2604631,2604633
警察は泥棒の跡を追っている。,The police are on the track of the thief.,176152,238313
警察は流血を避けたかった。,The police wanted to avoid bloodshed.,176091,238374
警察は空砲を撃った。,The police officer fired a blank.,176197,238268
警察官に職務質問されました。,I was questioned by a police officer.,9699173,10573679
警部、もっと警官を投入できるようになるまでは、事態を表に出さないようにしたまえ。,"Inspector, try to keep a lid on the situation until we can get more police down there.",176057,238408
議会が最初に生まれたのはいつだか知っていますか。,Do you know when the first parliament came into being?,182902,20023
議案は１０票の小差で通過した。,The bill passed by a small majority of 10 votes.,182905,20026
議長が批判の矢面に立った。,The brunt of criticism was borne by the chairmen.,182890,20011
議長は彼のばかげた提案を一蹴した。,The chairman rejected his absurd proposal.,182876,19996
谷には農家が点在していた。,The valley was dotted with farm houses.,137147,276089
豆腐は良い酒の肴になる。,Tofu is a good accompaniment for sake.,123895,280101
豆腐は良い酒の肴になる。,Tofu goes well with good sake.,123895,1133493
豆腐は軽く重しをして、２０分ほどおいて水切りする。,"Lightly weigh the tofu down, leave it for about 20 minutes then drain.",75582,328136
豊かさの配分は大問題だね。,How to distribute abundance is a great problem.,82623,321093
豚の眼球は食べても大丈夫なんですか？,Is it safe to eat a pig's eyeball?,8802677,954013
豪華客船が港に入った。,A luxury liner arrived in the harbor.,173124,241347
負うた子に教えられて浅瀬を渡る。,A child on your back may guide you across a ford.,84286,319429
負傷者たちは快方に向かっている。,The wounded are getting better.,84275,319440
財政の専門家たちは最近の動向をどう判断してよいのかわからないのです。,Financial experts don't know what to make of this trend.,170219,244265
財政改革は今の財政難を改善するかもしれません。,Financial reforms may ameliorate the current economic difficulties.,170218,244266
財界では、法案提出断念に反発を強めているそうだ。,In the financial world opposition is apparently increasing against the withdrawal of the proposed bill.,76123,327595
貧しい人を愚弄してはいけない。,You should not fool with poor people.,85191,318522
貧乏は諸悪の根源。,Poverty is the root of all evil.,991871,992006
貧相な身なりをしているからといって、人を軽べつしてはいけない。,You must not despise a man because he is poorly dressed.,85166,318547
貧者を見下してはいけない。,Don't look down on the poor.,85167,318524
貧血で倒れました。,I collapsed from anemia.,85177,318536
貴方達は、一つです。,You are the only one.,182983,20104
貴方達は、人間です。,You are human.,182979,20100
貴殿には、いろいろ御指導いただきました。,You have been a great mentor to me.,183022,20144
貴職らにとっては重要なことです。,This is an important thing for all of you.,76245,327473
貴重な思い出料としては安いものですよ。,That'll make for a memorable time.,183034,20156
買い手市場とは、ものが豊富で、買い手は広い選択範囲を持ち、かつ価格が低い市場ということである。,"A buyers' market is a market in which goods are plentiful, buyers have a wide range of choices, and prices are low.",121506,282499
貸借の期間が短ければ交友期間は長い。,Short accounts make long friends.,137883,275353
貿易が国富を増大させた。,Trade increased the country's wealth.,82480,321236
貿易不均衡が大きな問題であるように思える。,The trade imbalance bulks large in our minds.,82471,321245
賄賂は、権力機構の成立に付随して出現する。,Bribes are something that arises in conjunction with power organizations.,390645,390646
資金の貸し手は高利益の時期を享受している。,Money lenders are enjoying a profitable period.,151000,263556
賢人いわく、人生は失望の連続である。,Some wise man has said life consists of one disappointment after another.,175081,239385
賢人いわく、人生は失望の連続である。,"A wise man once said, life is a series of disappointments.",175081,1008937
赤旗は危険のあることを示す。,The red flag indicated the presence of danger.,142144,272427
走者は三塁でアウトになった。,The runner was called out at third.,140275,274298
走行マイルで料金が加算されますか。,Is there a mileage charge?,140277,274296
超特急のぞみはひかりより速く走る。,The superexpress Nozomi runs faster than the Hikari.,126009,277983
超音波検査をしましょう。,I'd like you to have an ultrasound.,126013,277979
超高圧水の噴射により、ほとんどの詰まりが排除される。,By means of a super high-pressure water spray practically all the sediment is removed.,75257,328462
越後には雪女郎というものがあると聞いているが、それも嘘だか本当だか判らない。,"I heard that there were female snow spirits in Echigo, but I don't know whether it's true or not.",910584,918066
趣味と実益とを結びつけることはやさしくない。,It is not easy to combine hobbies with profits.,148470,266089
足の小指が痛むんだ。,I have a pain in my little toe.,139863,274478
足の裏を滑らかにするために、軽石でこする。,I rub the soles of my feet with pumice in order to smooth them.,1678934,1678938
足を温かくするために足を交互に組み替えなければならない。,In order to keep our feet warm we had to shift from one foot to another and keep moving.,139855,274486
足並みをそろえる。,He slowed into step with her.,139773,274505
路上の血痕は俺のものに違いない。,The blood on the road must be mine.,77398,326321
踏切でトラックが立ち往生してしまった。,A truck got stuck on the railway crossing.,9950391,10121930
踏切でトラックが立ち往生してしまった。,A truck got stuck on the railroad crossing.,9950391,10123508
身の毛が立つ。,Make one's hair stand on end.,144747,269817
車が徐行でついてきているような気がする。,I think that that car is slowly following us.,1466918,1487419
車が横滑りして道路から湖に落ちたとき彼女は九死に一生を得た。,She had a narrow escape when her car skidded off the road into a lake.,149132,265426
車が通った時に泥水をかぶった。,The passing car splashed muddy water on me.,149115,265443
車の前面ガラスは砕けて粉々になった。,The front windshield of a car was smashed to pieces.,149040,265518
車の前面ガラスは砕けて粉々になった。,The windshield of the car was smashed to pieces.,149040,10314841
車内の彼の周りでは、ほかの乗客たちが前後左右に揺れていた。,"Around him, in the carriage, the other passengers rocked and swayed.",148916,265642
車検を受けたいのですが？,I'd like a safety check on my car.,148924,265634
車輪は車軸で回転する。,Wheels turn on axles.,148910,265648
軍は敵に弾薬庫を引き渡した。,The army surrendered its arsenal to the enemy.,176677,237785
軍部は全領土を占領した。,The armed forces occupied the entire territory.,176650,237812
軽自動車の方が小回りがきくので重宝している。,Light vehicles are highly regarded for their smaller turning circles.,7562258,7910942
軽自動車の方が小回りがきくので重宝している。,Minivehicles are becoming popular for their improved maneuverability.,7562258,7910945
輸血が必要です。,A blood transfusion is necessary.,79445,324272
輸送中に箱が拉げて中身がとび出した。,The box was crushed during transport and the contents flew out.,75685,328033
辛口がほしいのですが。,I want something dry.,144723,269841
辞書にはまだ改造の余地がたくさんある。,There's still plenty of room for improvement in dictionaries.,149666,264892
農場生活から都市の生活への移行は困難なことが多い。,The transition from farm life to city life is often difficult.,121694,282311
農業は穀物を育てるための土壌の耕作と定義される。,Agriculture is defined as the cultivation of soil for growing crops.,121703,282302
農民が穀物の種を蒔いた。,The peasant scattered the seeds of grain.,121680,282324
辻さんがドラマのなかで歌っていたフォークの歌は、何ていうのですか？,What is that song called that Mr. Tsuji was singing in the TV show?,75862,327856
辻さんがドラマのなかで歌っていたフォークの歌は、何ていうのですか？,What's the name of the folk song that Mr. Tsugi sang in that TV drama?,75862,3082784
迎えが来たよ。,Your ride's here.,9232924,9232881
近い内にあなたの親切に恩返しをしたい。,I would like to repay your kindness in the near future.,179889,18748
近くに帽子の専門店はありますか？,Is there a hat shop nearby?,8828821,3732058
近代戦の戦術は兵士が戦闘員として効果的な働きをするために必ずしも十分に武装することを必要とはしていない。,The art of modern warfare does not necessarily require soldiers to be armed to the teeth to be effective as combatants.,179797,18656
近所の痴呆のお婆ちゃんが、僕の畑を荒らして困るんです。,I'm in difficulties because of the demented old woman next door wreaking havoc in my fields.,402588,402589
返品した品物の代金を私の口座に振り込んで下さい。,Please credit my account for the returned item.,83339,320378
迷っている間にも、どんどん袋小路に追いつめられていくみたい。,Even while I was dithering it's like I was being backed further and further into a corner.,75692,328026
追い風の時に帆を上げよ。,Hoist your sail when the wind is fair.,125703,266986
追われた敗残兵は、どうやら対決のときがきたと、腹をきめた。,The pursued remnant of soldiers decided it was high time for a show-down one way or another.,125701,278291
追伸愛してます。,P. S. I love you.,125696,278296
追試を受けなきゃならないんだ。,I've got to take a make-up test.,125698,278294
退職を契機に茶道を始めた。,I took the opportunity of retirement to begin studying the tea ceremony.,75903,327815
通りに、旗が舞っている。,"In the street, flags are flying.",10125593,3658233
通り魔事件で母子3人が刺殺された。,A mother and her two children were stabbed to death in a slasher incident.,2469227,2592689
通信員は海外生活にすぐに順応しなくてはいけない。,A correspondent must soon adjust himself to life abroad.,125576,278416
通販で理想的な枕が買えます。,An ideal pillow is available from a mail-order house.,125573,278419
速度を測定する方法はいくつかある。,There are several ways to measure speed.,139688,274525
速攻でそっちに行くよ。,I'll be there in a minute.,9639483,52275
造園のために庭師が呼ばれた。,A gardener was called in to design the garden.,140215,1222696
連日交通事故が起きる。,Traffic accidents happen daily.,77416,326303
連邦取引委員会は不正取引の調査で新たな確証を握りました。,The FTC nailed down new evidence in the fraud investigation.,77414,326305
連邦政府の予算削減は社会保障の給付に影響が及ぶでしょう。,Federal budget cuts will take a bite out of Social Security benefits.,77412,326307
連邦準備制度は公定歩合を１８年間で最低の水準に引き下げた。,The Federal Reserve cut its benchmark discount rate to an 18-year low.,77413,326306
週休３日だったらいいのにな。,I sure wish I could have a three-day weekend.,148140,266419
週休３日だったらいいのにな。,I sure wish that I could have a three-day weekend.,148140,10538207
遊学先はもう決めた？,Have you decided where you're going to go to study abroad?,75679,328039
過保護でその子供はだめになった。,Excessive indulgence spoiled the child.,186471,23607
過去を志向する社会では、人々は過去と伝統にいつまでもこだわり続ける。,"In a past-oriented society, people dwell on the past and on tradition.",186481,23617
過度な飲酒は差し控えるようにしてください。,Please refrain from excessive drinking.,2684780,2685948
過度の供給は値崩れにつながる。,Excessive supply leads to a drop in prices.,186474,23610
過当競争という言葉は日本の産業界でよく使われるが、その正確な定義はない。,"The word 'excessive competition' is frequently used in Japanese industry, but there is not a precise definition of the practice.",186472,23608
過食は病気のもと。,Overeating can lead to disease.,2172597,9366020
道が込んでいますから、約束の時間に間に合わないかも知れない。,The road is crowded so we probably won't get there by the time we promised.,776978,776988
道中御無事を祈ります。,I wish you a good journey.,123546,280451
道路上の大小の石に気をつけなさい。,Watch out for big and small stones on the road!,123497,280500
道路脇には今は刈られて裸になった田畑が広がっている。,The number of empty harvested fields along the roads is increasing right now.,373099,534759
違反のスピードを出して、突っ走っていた車がブレーキをかけたが、空回りして、運転手があっとゆうまもなく、トラックの背後に、もろにぶつかった。,The speeding vehicle skidded and crashed head-on into the rear-end of a truck before the driver could say Jack Robinson.,190969,28130
遠くからだと富士山が朝霧の中にそびえているのが見えます。,In the distance you can see Mt. Fuji through the morning mist.,188710,25856
遠出の準備をしてください。,Please prepare for the trip.,6860349,325538
遠慮せずに先生に話してね。理解できなければ発案して。,"Don't be shy about talking to the teacher; if you don't understand, use some initiative!",188643,25789
遠近感がとぼしいのです。,I'm afraid my depth perception is very poor.,188658,25804
遠近法がとられてないので、その絵は変にみえる。,The picture looks strange because it has no perspective.,188657,25803
適切な話題の最たるものは天気です。,Top among suitable topics is the weather.,125286,278707
適合率とは取り出した記事のうち、どの程度の記事が検索条件に合っているかを示す指標です。,The precision ratio is an index that indicates how many articles meet the search criteria out of all of the articles retrieved.,75857,327861
適度な運動は血行をよくする。,Moderate exercise stimulates the circulation of the blood.,125282,278711
選挙公約を果たしてくれない政治家がいる。,Some politicians never make good on campaign promises.,141029,273543
遺伝子の突然変異がなければ、進化は起こりえない。,Without the random mutation of genes there would be no evolution.,2485598,1363512
避妊はしていません。,I don't use birth control.,85785,317928
部屋の中にトムを押し戻した。,I pushed Tom back into his room.,8822117,8822086
部屋の天井には電灯が吊られていない。,There are no lights hanging from the roof in the room.,2485021,8305417
部屋の除湿のため窓を開けた。,I opened the windows to remove the damp from the room.,84186,319529
