Order,Component,Type
7017,懲戒,word
7018,睡眠時間,word
7019,あなたはどれくらいの睡眠時間が必要ですか。,sentence
7020,戸惑い,word
7021,暗号,word
7022,この秘密の暗号では、それぞれの数字がアルファベットの文字を表している。,sentence
7023,所信,word
7024,蛭,kanji
7025,蛭,word
7026,ヒル,word
7027,ヒルさんは昨日、日本への旅行に出発した。,sentence
7028,所有権,word
7029,それの代金を払うことによって確立する所有権。,sentence
7030,怠い,word
7031,なんだか風邪を引いたみたい。喉が痛いし、体がだるいもの。,sentence
7032,手口,word
7033,それが彼女の手口なのよ。,sentence
7034,雲間,word
7035,太陽が雲間から顔を出した。,sentence
7036,手腕,word
7037,彼は彼女の手腕に全然驚かなかった。,sentence
7038,タルト,word
7039,メアリーが無花果タルトを焼いたよ。,sentence
7040,投票所,word
7041,相対性理論,word
7042,アインシュタインという名から私達は相対性理論を連想する。,sentence
7043,抱負,word
7044,何か新年の抱負があるの？,sentence
7045,立ち入り禁止,word
7046,この建物は、現在立ち入り禁止だ。,sentence
7047,授受,word
7048,エクスプレス,word
7049,アメリカン・エクスプレスは使えますか。,sentence
7050,接戦,word
7051,接戦でしたね。,sentence
7052,うようよ,word
7053,この池には鯉がうようよいる。,sentence
7054,打ち止める,word
7055,撃ち止める,word
7056,錠剤,word
7057,この錠剤は何ですか。,sentence
7058,料亭,word
7059,32,sentence-component
7060,今日の予想最高気温、３２度だって。暑くなりそうだね。,sentence
7061,時価,word
7062,o,sentence-component
7063,君が書く「Ｏ」は「Ａ」に見えるね。,sentence
7064,書評,word
7065,その書評者はその小説に鋭く批判的である。,sentence
7066,デーブ,sentence-component
7067,ジャネットとデイブがあやしいという噂が流れた。,sentence
7068,月額,word
7069,非常に高い収入を得るチャンスがあるビジネス、月額１００万円可能！！,sentence
7070,神田,word
7071,神田さんは何と速いランナーでしょう。,sentence
7072,本位,word
7073,興味本位で質問しただけです。,sentence
7074,ショッピングモール,word
7075,この辺で、どっかいいショッピングモールってないかな？,sentence
7076,本紙,word
7077,色違い,word
7078,このジャケットの色違いはありますか。,sentence
7079,条件付き,word
7080,乗り捨てる,word
7081,これが事件現場に乗り捨てられていたものと同じ車です。,sentence
7082,東京証券取引所,word
7083,した,word-reading
7084,かごがひとつ、テーブルのしたにある。,sentence
7085,東側,word
7086,そのホテルは東側は湖に接している。,sentence
7087,風味,word
7088,このサラダはレモンの風味がある。,sentence
7089,枠内,word
7090,嘸,word
7091,さぞお疲れでしょう。,sentence
7092,株式会社,word
7093,119,sentence-component
7094,火事の場合には１１９番すべきです。,sentence
7095,桂,word
7096,トラクター,word
7097,その時彼女はトラクターの運転に従事していた。,sentence
7098,極右,word
7099,手書き,word
7100,あなたの手書きは上手です。,sentence
7101,標高,word
7102,ひらがなって手書きできる？,sentence
7103,狸,word
7104,"この山は標高3,000メートルです。",sentence
7105,横這い,word
7106,横ばい,word
7107,マーテイン,sentence-component
7108,歌人,word
7109,サイド,word
7110,サイドミラーがまっすぐになっていない。,sentence
7111,歌劇,word
7112,この歌劇は３幕からなる。,sentence
7113,リサイクル,word
7114,これはリサイクルできる？,sentence
7115,歳入,word
7116,政府は他の歳入源を考え出すほかない。,sentence
7117,切り上げる,word
7118,この辺で仕事を切り上げよう。,sentence
7119,歴訪,word
7120,川沿い,word
7121,トムとメアリーは川沿いの家に住んでいる。,sentence
7122,死傷,word
7123,その事故では１０名の死傷者が出た。,sentence
7124,死傷者,word
7125,マドンナ,word
7126,その歌手はマドンナと同じくらい有名だ。,sentence
7127,民主的,word
7128,その国へ民主的な考えを導入するには時間がかかるだろう。,sentence
7129,給料日,word
7130,今日は給料日である。,sentence
7131,決め手,word
7132,ワインが食事の決め手です。,sentence
7133,スリッパ,word
7134,スリッパでロビーに降りたらだめだよ。,sentence
7135,決済,word
7136,酸性雨,word
7137,カナダ人が言うところでは、魚は酸性雨として知られているもののために、死にかけているとのことです。,sentence
7138,決裂,word
7139,交渉の決裂は戦争を引き起こすことになるだろう。,sentence
7140,箱根,sentence-component
7141,あなたはどのくらい箱根にお泊りですか。,sentence
7142,活動家,word
7143,彼は学者でなくて活動家だ。,sentence
7144,ナッツ,word
7145,ナッツは食べないんだ。,sentence
7146,流血,word
7147,警察は流血を避けたかった。,sentence
7148,モダン,word
7149,あの建築家はモダンな家を建てる。,sentence
7150,減反,word
7151,ミルトン,sentence-component
7152,ミルトンのような詩人は、まれである。,sentence
7153,減収,word
7154,取々,sentence-component
7155,そんなに色とりどりに息をしないで。,sentence
7156,湿地,word
7157,南向き,word
7158,この窓は南向きだ。,sentence
7159,激戦,word
7160,ここで激戦が行われた。,sentence
7161,古城,word
7162,ある古城に１人の王様が住んでいました。,sentence
7163,爆破,word
7164,その施設は爆破によって廃虚になった。,sentence
7165,心遣い,word
7166,お心づかいに厚くお礼申し上げます。,sentence
7167,物件,word
7168,あそこのビルは、当社の所有物件です。,sentence
7169,お終い,word
7170,あいつは、お仕舞いだ。,sentence
7171,おしまい,word
7172,いったん結婚したらおしまいだよ。,sentence
7173,特性,word
7174,ブタはある特性を人間と共有している。,sentence
7175,エンド,word
7176,犠飛,word
7177,ショッピングセンター,word
7178,ええ、いちばん近いショッピングセンターから目と鼻の先よ。,sentence
7179,生き残り,word
7180,会社は生き残りを賭けて奮闘している。,sentence
7181,黒雲,word
7182,あの黒雲を見てごらん。,sentence
7183,生体,word
7184,交換手,word
7185,交換手が電話をニューヨークへつないでくれた。,sentence
7186,生態系,word
7187,人類は生態系の悪化を防ぐことができるのでしょうか？,sentence
7188,メーター,word
7189,おい、ちゃんとメーターを入れて走ってくれ。,sentence
7190,申し入れ,word
7191,あなたの申し入れを受け入れてもよい。,sentence
7192,駄々,word
7193,あの子はいつもだだをこねている。,sentence
7194,申し立て,word
7195,彼は警察に偽りの申し立てをした。,sentence
7196,諍,kanji
7197,諍い,word
7198,ジムさんは時々、妻といさかいをする。,sentence
7199,町内,word
7200,オゾン層,word
7201,ここで現在行われているオゾン層の将来についての論議は、ほとんどが利益追求と政治中心のものです。,sentence
7202,画廊,word
7203,一番近い画廊はどこにありますか。,sentence
7204,出張中,sentence-component
7205,ただいま名古屋に出張中です。,sentence
7206,発効,word
7207,マフラー,word
7208,トムってマフラー持ってる？,sentence
7209,発動,word
7210,春機が発動して、ソレをナニしたい盛りなのは理解するけど、・・・まあ、そこにお座りなさい。,sentence
7211,プラス,word
7212,こうしたら君のプラスになる。,sentence
7213,発砲,word
7214,ピストルの発砲の音を聞いてすぐに警察がやってきた。,sentence
7215,ハム,word
7216,司令官は部下に向かって直ちに発砲するよう命令を発した。,sentence
7217,監査,word
7218,ハムを１きれ薄く切ってくれませんか。,sentence
7219,形勢,word
7220,さあ、くよくよしないで。形勢は君に有利なんだから。,sentence
7221,監査役,word
7222,カンガルー,word
7223,あなたはカンガルーを見たことがありますか。,sentence
7224,知名,word
7225,喫煙席,word
7226,アメリカでは、レストランに入った時喫煙席か禁煙席かを選ぶことができる。,sentence
7227,研究家,word
7228,開演,word
7229,トイレの列が長すぎて開演に間に合わないかもしれない。,sentence
7230,社会保障,word
7231,お名前と社会保障番号をおっしゃって下さい。,sentence
7232,うざい,word
7233,あいつってウザくね？,sentence
7234,社会問題,word
7235,吸血,word
7236,社会資本,word
7237,吸血鬼,word
7238,トムって吸血鬼を信じてるのよ。,sentence
7239,社団,word
7240,社団法人,word
7241,貴殿,word
7242,貴殿には、いろいろ御指導いただきました。,sentence
7243,禁止法,word
7244,ウェンディ,sentence-component
7245,ウェンディ、弟のサムだよ。,sentence
7246,禁輸,word
7247,ディスク,word
7248,ディスクと出力紙をかばんに詰めて下さい。,sentence
7249,税額,word
7250,ツリー,word
7251,トムとメアリーはツリーハウスに住んでるんだよ。,sentence
7252,節目,word
7253,読み物,word
7254,この本は面白い読み物です。,sentence
7255,簡素,word
7256,その式典は簡素だった。,sentence
7257,コーヒーショップ,word
7258,そのコーヒーショップはエアコンが修理中の間は閉店です。,sentence
7259,糖尿,word
7260,糖尿病,word
7261,11月14日は世界糖尿病デーです。,sentence
7262,レッド,word
7263,トムはそばかすがあって、レッドヘアーなんだ。,sentence
7264,紅,word
7265,その紅の花は一月に咲きます。,sentence
7266,破れ,word
7267,やれ,word
7268,それをやる価値があるなら。、立派にやれ。,sentence
7269,細かく,word
7270,チップス,word-component
7271,ポテトチップス,word
7272,ここに置いてたポテトチップスはどうしたの？,sentence
7273,終身,word
7274,トライ,word
7275,もう一度それにトライしてみたら。,sentence
7276,給付,word
7277,連邦政府の予算削減は社会保障の給付に影響が及ぶでしょう。,sentence
7278,ジュニア,word
7279,しかしながら、このストライキは平和的ではなく、マーテイン・ルーサー・キング・ジュニア牧師は労使双方に忍耐と平静さを求めた。,sentence
7280,継承,word
7281,いかなる状況のもとでも、王女が王位を継承することはあるまい。,sentence
7282,エッグ,word
7283,このフライドエッグは、ゴムのような味がする。,sentence
7284,綱領,word
7285,鞦,kanji
7286,韆,kanji
7287,鞦韆,word
7288,ぶらんこ,word
7289,あの子たち、公園のブランコで遊ぶのが好きなのよ。,sentence
7290,編集者,word
7291,この雑誌の編集者兼出版社が一部の読者から批判された。,sentence
7292,落っこちる,word
7293,サルが木から落っこちたんだよ。,sentence
7294,肝炎,word
7295,肝炎の新しい治療法が研究されている。,sentence
7296,駝鳥,word
7297,これは私が今まで見た中で最も美しいダチョウです。,sentence
7298,能楽,word
7299,私は能楽が歌舞伎より好きだが、それは前者が後者よりも優雅に思えるからである。,sentence
7300,1987,sentence-component
7301,その手紙の日付は１９８７年４月１日となっている。,sentence
7302,臨海,word
7303,大晦日,word
7304,トムはメアリーと一緒に大晦日を過ごしたかった。,sentence
7305,自由化,word
7306,牛肉の自由化のはっきりとした結果が明らかになるには、４年かかるだろう。,sentence
7307,ウィルソン,sentence-component
7308,ウィルソンさんが家に居るかどうか、行って見ておいで。,sentence
7309,舎,word
7310,都庁舎に行き、そこでまた列の中で待った。,sentence
7311,ハッピー,word
7312,ハッピーハロウィン!,sentence
7313,草の根,word
7314,オーロラ,word
7315,いつかオーロラを見るっていうのも、私の夢なんです。,sentence
7316,ジュディー,sentence-component
7317,ジュディーさんが彼を好きです。,sentence
7318,薬物,word
7319,その女性は息子の薬物使用を疑った。,sentence
7320,買い得,word
7321,要人,word
7322,この部屋は要人用です。,sentence
7323,お買い得,word
7324,お買い得商品を見つけた。,sentence
7325,要件,word
7326,ミラノ,sentence-component
7327,このミラノという料理はどういう料理方法ですか。,sentence
7328,規約,word
7329,会社の利用規約を作成する際は、弁護士にご相談ください。,sentence
7330,鰞,kanji
7331,新しい規約は全会一致で承認された。,sentence
7332,鰞,word
7333,烏賊,word
7334,いか,word
7335,いかほどの金額でも結構です。,sentence
7336,視覚,word
7337,その舞台は観客の視覚に訴えるものである。,sentence
7338,クミ,sentence-component
7339,クミはテニスをしていますか。,sentence
7340,誘致,word
7341,小母,word
7342,おば,word
7343,あなたの父親か母親の姉妹があなたのおばです。,sentence
7344,語らう,word
7345,私たちは、一杯のコーヒーを飲みながら、楽しく語らった。,sentence
7346,父様,sentence-component
7347,論戦,word
7348,彼女は次々と論戦に挑んでいる。,sentence
7349,父様,word-component
7350,御父様,word
7351,あなたのお父様にお会いできるのを楽しみにしています。,sentence
7352,講習,word
7353,彼女は週に一度料理の講習を受ける。,sentence
7354,お好み焼き,word
7355,「お好み焼きなら毎日でも食べれるよ」っていう人がいるけど、私には無理。,sentence
7356,資材,word
7357,御勘定,word
7358,お勘定お願いします。,sentence
7359,走り,word
7360,ちょっと郵便局までひとっ走りしてくれませんか。,sentence
7361,アンディー,sentence-component
7362,アンディはけっしてデートにおくれたことはない。,sentence
7363,車種,word
7364,社長さんの車種と色は？,sentence
7365,ベーグル,word
7366,わぁ、たまねぎ味の、ベーグルだ。,sentence
7367,軍機,word
7368,インストール,word
7369,それインストールするのって簡単？,sentence
7370,軽減,word
7371,ATM,sentence-component
7372,この辺りにATMはありますか？,sentence
7373,辞意,word
7374,この手紙で彼は辞意を表明している。,sentence
7375,壕,word
7376,トムとメアリーはこうたいごうたいで運転したよ。,sentence
7377,辻,word
7378,辻さんがドラマのなかで歌っていたフォークの歌は、何ていうのですか？,sentence
7379,欠き氷,word
7380,「かき氷を食べたいんだろうね」と言った。,sentence
7381,追い風,word
7382,追い風の時に帆を上げよ。,sentence
7383,榴,kanji
7384,石榴,word
7385,ご近所さんのとこにはザクロの木があるのよ。,sentence
7386,通称,word
7387,狗,kanji
7388,天狗,word
7389,トムは天狗になったようだった。,sentence
7390,造反,word
7391,姪っ子,word
7392,メアリーとアリスはトムの姪っ子だ。,sentence
7393,進退,word
7394,お金のために、愛してもいない男との生活をつづけるならば、すっかり失望して、進退きわまる時が将来やってくることだろう。,sentence
7395,サプライズ,word
7396,こんな嬉しいサプライズは久しぶりだ。,sentence
7397,運航,word
7398,この一連の出来事が同時に起こる可能性は２百万回の飛行で１回であり、現在の航空機運航量からすると２ヶ月にほぼ１回になる。,sentence
7399,きもい,word
7400,あいつ、キモイな。,sentence
7401,道筋,word
7402,それからその路線の通る最良の道筋を決める必要がある。それは何よりもその路線が通る地形によって決まる。,sentence
7403,メタル,word
7404,なんでトムがヘヴィメタルが好きだと思ったの？,sentence
7405,選挙運動,word
7406,ダッシュ,word
7407,トイレを探すのを諦めて、ギリギリで木の後ろにダッシュした。,sentence
7408,部内,word
7409,明日の午後一で部内ミーティングしたいから、会議室とっておいてくれる？,sentence
7410,擽ったい,word
7411,くすぐったいよ。,sentence
7412,部数,word
7413,この新聞は発行部数が多い。,sentence
7414,絵文字,word
7415,トムね、メアリーのメッセージに絵文字で返したんだよ。,sentence
7416,郵貯,word
7417,物知り,word
7418,君は確かに物知りだが、それを教えるのはうまくない。,sentence
7419,郷土,word
7420,ウィキペディア,word
7421,ウィキペディアに記事を投稿したことはありますか？,sentence
7422,配給,word
7423,彼らはパンと牛乳の追加配給を交渉で決めた。,sentence
7424,苔,word
7425,「転がる石は苔をもつけず」はことわざである。,sentence
7426,野鳥,word
7427,ぼくも昔はこの森の中でよく野鳥の鳴き声に聞き入っていたものでした。,sentence
7428,洞穴,word
7429,「洞穴の中で何が起こっているんだろう？すごく知りたいなあ」「見当もつかないよ」,sentence
7430,長老,word
7431,彼はもちろん村の最長老だ。,sentence
7432,ウィリー,word
7433,「おっさん、やさしいなー。」ウィリーは言った。,sentence
7434,院内,word
7435,狡賢い,word
7436,トムは賢いというよりずる賢いイメージだな。,sentence
7437,除去,word
7438,我々はあらかじめすべての危険を除去しようとした。,sentence
7439,上記,word
7440,どなたか上記のコメントを私が理解できる言語へ翻訳して戴けませんか？,sentence
7441,陳述,word
7442,あなたの陳述になにか証拠を示していただけますか。,sentence
7443,閃き,word
7444,あなたにとってひらめきの最大の源は何？,sentence
7445,陸上競技,word
7446,おべっか,word
7447,ひとことで言えば、彼はおべっか使いだ。,sentence
7448,陸上自衛隊,word
7449,終身刑,word
7450,その男は終身刑に処せられた。,sentence
7451,隊長,word
7452,隊長は兵士を怒鳴りつけていた。,sentence
7453,水浸し,word
7454,何が起こったの？アパート全体水浸しだよ。,sentence
7455,隣国,word
7456,その軍隊は隣国に侵入した。,sentence
7457,タイマー,word
7458,PC内部のタイマー用ボタン電池が切れた。,sentence
7459,非公開,word
7460,凸,word
7461,でこ,word
7462,あいつ、彼女のおでこにキスしたんだ。,sentence
7463,響き,word
7464,そのボックス型スピーカーは響きが良い。,sentence
7465,響,word
7466,灯す,word
7467,やろうともしてないですね。,sentence
7468,題材,word
7469,男優,word
7470,その政治家は最初に男優として名をあげた。,sentence
7471,風潮,word
7472,だれしも世の風潮には抵抗しがたいものだ。,sentence
7473,ミステリー,word
7474,そのミステリーの結末を私に教えないで。,sentence
7475,飛ばし,word
7476,彼は２段飛ばしに階段を駆け上がった。,sentence
7477,解き明かす,word
7478,当局は彼の死についての疑惑を解き明かそうとしている。,sentence
7479,食生活,word
7480,中国では近年急速に食生活のアメリカ化が進んでいる。,sentence
7481,秋田,word
7482,その本を秋田の書店で購入できますか。,sentence
7483,館長,word
7484,下手糞,word
7485,お前、このゲーム下手くそだな。,sentence
7486,馬場,word
7487,しょっぱい,word
7488,このスープ、しょっぱくて飲めないよ。,sentence
7489,駆け引き,word
7490,かけ引きがお上手ですね。,sentence
7491,やくざ,word
7492,恐いもの知らずのその男は憎しみと軽蔑の目でやくざをちらりと見た。,sentence
7493,高額,word
7494,こんな高額な家を買える人なんかいないって。,sentence
7495,がかる,word
7496,急に芝居がかった態度をとるな。,sentence
7497,一一,word
7498,MP,sentence-component
7499,あなたの古いMP3プレイヤーの購入にトムが興味を示す見込みはないと思う。,sentence
7500,一国,word
7501,悪霊,word
7502,その儀式は悪霊を追い払うためのものである。,sentence
7503,一点,word
7504,このテーブルは一点をのぞけば申し分ないそれは私の部屋に入らないのです。,sentence
7505,既婚者,word
7506,トムの姉さんと妹は、二人とも既婚者だよ。,sentence
7507,万全,word
7508,大型台風への万全の態勢が整いました。,sentence
7509,微,word
7510,微生物学の基本から最新の情報までを網羅する。,sentence
7511,上告,word
7512,その判決が不満で上告する。,sentence
7513,そこそこ,word
7514,そこそこ腕が立つようになるにはどれくらいの時間がかかるものでしょうか？,sentence
7515,世界銀行,word
7516,暗証,word
7517,玄関にも取り付け可能な暗証タイプです。,sentence
7518,久々,word
7519,トムは久々に外に出た。,sentence
7520,飼い主,word
7521,イヌは飼い主に反抗した。,sentence
7522,99,word-component
7523,九九,word
7524,内科医,word
7525,この薬を飲む前には内科医の意見を聞くべきだ。,sentence
7526,二枚,word
7527,わび,word-reading
7528,お母さんに欠席の件をどうぞよくおわびしてください。,sentence
7529,二番,word
7530,金銭的,word
7531,父が金銭的援助をしてくれます。,sentence
7532,人脈,word
7533,2003,sentence-component
7534,2003年、私は13歳だった。,sentence
7535,代表作,word
7536,花弁,word
7537,このバラの花びらはとても柔らかい。,sentence
7538,伐採,word
7539,彼は木の伐採をしている。,sentence
7540,砕く,word
7541,彼の希望は無残に砕かれた。,sentence
7542,使用済み,word
7543,iPhone,sentence-component
7544,iPhoneを見せびらかすのはやめてよ。,sentence
7545,倉,word
7546,アート,word
7547,アートと家で静かに夜を過ごすのが大好き。,sentence
7548,伸し掛かる,word
7549,その問題は私たちに重くのしかかっている。,sentence
7550,儀,word
7551,来月、ジョンとジルの結婚の儀が執り行われます。,sentence
7552,ワックス,word
7553,その車はワックスがかけられてピカピカしている。,sentence
7554,全世界,word
7555,歩き,word
7556,ここから歩きで30分くらいかかる。,sentence
7557,全人,word
7558,団栗,word
7559,リスはドングリが大好きだよ。,sentence
7560,内線,word
7561,内線４５番をお願いします。,sentence
7562,ロード,word
7563,我々はその夜、ロードサイドパークで寝た。,sentence
7564,内角,word
7565,ちょい,word
7566,10分ちょいで着くから待ってて。,sentence
7567,内野手,word
7568,特典,word
7569,こういう特典に対して私達はどんな代償を支払わなければならないのか。,sentence
7570,冷夏,word
7571,どうやら今度もまた冷夏になるようだ。,sentence
7572,H,word-component
7573,エッチ,word
7574,トムはメアリーとエッチしました。,sentence
7575,出動,word
7576,その反乱を鎮圧するために軍隊の出動が要請された。,sentence
7577,入れ,word
7578,ロサンゼルスのある教会は、教会のクッキー入れからクッキーを数枚盗んだかどで、ホームレスの男を告発することに決めた。,sentence
7579,出向,word
7580,建立,word
7581,その結婚式は17世紀建立の教会で執り行われます。,sentence
7582,出番,word
7583,さぁ、私たちの出番よ。,sentence
7584,プログラミング,word
7585,そろそろプログラミングを覚えようかな。,sentence
7586,初旬,word
7587,材,word
7588,初演,word
7589,挟まる,word
7590,女の子の指がドアにはさまった。,sentence
7591,利権,word
7592,シャッター,word
7593,これがシャッターです。押すだけです。,sentence
7594,制覇,word
7595,手掛ける,word
7596,これは彼の手がけたものと私には分かる。,sentence
7597,前身,word
7598,彼の前身については何かご存じですか。,sentence
7599,クレーム,word
7600,クレームがないからといってお客さまが満足しているとは限らないのです。,sentence
7601,力説,word
7602,くだらないことを力説してしまった。,sentence
7603,濯ぐ,word
7604,口をゆすいでください。,sentence
7605,そそぐ,word
7606,功労,word
7607,馬鹿者,word
7608,あなたが馬鹿者のように振る舞えば、馬鹿者として扱われる。,sentence
7609,区民,word
7610,彼の意見が選挙区民には直接の影響を待たなかったことを付け加えておくべきであろう。,sentence
7611,モニター,word
7612,この通話は、サービス向上およびトレーニングのためにモニターまたは録音されることがあります。ご用件は何でしょう？,sentence
7613,十両,word
7614,救助隊,word
7615,山岳救助隊は２４時間待機している。,sentence
7616,半額,word
7617,もうそろそろ、あそこの店、半額セールやってるんじゃない？,sentence
7618,ノウハウ,word
7619,以上のように、実にシンプルな誰でも出来るノウハウで十分な利益と顧客は確保できるのです！,sentence
7620,南側,word
7621,彼の家は川の南側にある。,sentence
7622,職員室,word
7623,ベスは今職員室で先生に会っています。,sentence
7624,双,word
7625,籤,word
7626,くじで誰が勝つか決めよう。,sentence
7627,収録,word
7628,完成した本のコピーを１部送っていただくという条件で、私どものソフトウエアを収録することを許可します。,sentence
7629,引き抜く,word
7630,その後、カードを引き抜いた（空気はまったく入っていないので水は漏れない。グラスの縁はぴったりテーブルに接しているから）。,sentence
7631,取締法,word
7632,レター,word
7633,私はまだビジネスレターを書く事に慣れていない。,sentence
7634,受け皿,word
7635,カップを受け皿の上に置いてください。,sentence
7636,タグ,word
7637,スーツケースにこのタグを付けてね。,sentence
7638,受託,word
7639,ナイト,word
7640,台湾のナイトマーケットは、賑やかなものだ。,sentence
7641,右中,word-component
7642,右中間,word
7643,セクハラ,word
7644,あの先生、セクハラしてきてマジキモい。,sentence
7645,国家公務員,word
7646,飲み会,word
7647,たいてい外で飲み会をします。,sentence
7648,国民的,word
7649,この建物は国民的遺産として保存すべきだ。,sentence
7650,込み入る,word
7651,こうした引用は友人に込み入った内容の連絡を行うのに効果的であった。彼の時代では理解してもらえることを充分に期待してそうした作家から引用できたからである。,sentence
7652,国際法,word
7653,こうした２国間の紛争は、国際法に従って解決されなければならない。,sentence
7654,V,sentence-component
7655,あなたのスキーを逆Ｖ字型にしなさい。,sentence
7656,土壇場,word
7657,これは彼の土壇場だ。,sentence
7658,何奴,word
7659,どいつ,word
7660,あの中でどいつがお前の弟なの？,sentence
7661,在任,word
7662,深々,word
7663,外へ出ると、私は深深と安堵のため息をついた。,sentence
7664,地方自治,word
7665,コンマ,word
7666,カンマは句読点です。,sentence
7667,執行委員,word
7668,福島,word
7669,福島第一原子力発電所では、地震直後にすべての原子炉が停止した。,sentence
7670,堅持,word
7671,新潟,word
7672,ええ。でも北海道より新潟のほうがもっと降りますよ。,sentence
7673,堅調,word
7674,魔力,word
7675,彼のことばの魔力が聴衆を魅了した。,sentence
7676,堤,word
7677,山道,word
7678,この山道を登ると美しい湖に出る。,sentence
7679,堰,word
7680,朝日新聞,word
7681,「ウィキペディアを引用するな」という主張が昨日だか一昨日だかの朝日新聞に載っていた。,sentence
7682,報道機関,word
7683,ソーダ,word
7684,このソーダはあれほど甘くない。,sentence
7685,増収,word
7686,っ,word-component
7687,おっ,word
7688,お、ありがと。気が利くね。,sentence
7689,増益,word
7690,管理人,word
7691,その事故の責任は管理人の怠惰にある。,sentence
7692,増額,word
7693,離れ,word
7694,消費者の米離れや国際市場解放が原因とされる米価の下落が原因だ。,sentence
7695,外信,word
7696,遣り甲斐,word
7697,この仕事にはあまりやりがいを感じない。,sentence
7698,外野,word
7699,彼は今日外野を守っている。,sentence
7700,外野手,word
7701,京子,sentence-component
7702,あんな内気な京子をパーティーでしゃべらせるなんていくら何でも無茶だよ。,sentence
7703,多様化,word
7704,マックス,word
7705,マックスが予想した通り、俺たちのチームは負けた。,sentence
7706,大作,word
7707,彼は大作家達と肩を並べている。,sentence
7708,まゆ,word-reading
7709,あ、そうだ。まゆに変なことしたら、背骨を折る。,sentence
7710,大台,word
7711,摘み食い,word
7712,チョコのつまみ食いが、やめれないんだ。,sentence
7713,大洋,word
7714,しかし大洋を越え、新たな、ロマンティックな響きのある国に行って、まさしく以前と同じ状態になることなど彼女は思ってもいなかった。,sentence
7715,強者,word
7716,大隊,word
7717,あいかわらず,word-reading
7718,彼の才能にもかかわらず、彼はあいかわらず、無名だ。,sentence
7719,大麻,word
7720,多くの国では、大麻の購入もしくは喫煙は法律で禁じられている。,sentence
7721,屑,word
7722,くず,word
7723,お前はクズだ！,sentence
7724,天下り,word
7725,商店街,word
7726,この商店街は地元では唯一のショッピング街で、日用品から勉強に必要なものまで一通り揃ってしまう。,sentence
7727,失策,word
7728,その失策には弁解の余地がない。,sentence
7729,マイクロ,word
7730,ミニスカートとマイクロミニスカートの違いは何ですか。,sentence
7731,学級,word
7732,インフルエンザの欠席者が多いから、明日から三日間学級閉鎖だって。,sentence
7733,各種,word
7734,その店は各種ワインをたくさん在庫している。,sentence
7735,宅配,word
7736,宅配ピザで、どのぐらいお金を稼いでいますか？,sentence
7737,部活,word
7738,彼女は部活を休んだ。,sentence
7739,安値,word
7740,遣り取り,word
7741,トムとメアリーは毎日200通以上の携帯メールをやり取りしている。,sentence
7742,官民,word
7743,ユニホーム,word
7744,チームのメンバーには、用具とユニフォームが支給されます。,sentence
7745,定期預金,word
7746,私は金を銀行に３年定期預金に入れた。,sentence
7747,察し,word
7748,何が起きてるのか、察しはついてたさ。,sentence
7749,専業,word
7750,ちん,word
7751,これ何分チンしたらいい？,sentence
7752,将校,word
7753,その将校は彼らの復讐を恐れているようだった。,sentence
7754,賞味,word
7755,来客達は彼の奥さんの料理を十分賞味した。,sentence
7756,小口,word
7757,就いて,word
7758,使者,word
7759,使者はひそかにロンドンへ出発した。,sentence
7760,就業,word
7761,ピリオド,word
7762,この文にはピリオドがいるよ。,sentence
7763,山村,word
7764,彼らは資本主義にピリオドを打ち社会主義社会を建設した。,sentence
7765,ID,sentence-component
7766,その劇はある山村が舞台でした。,sentence
7767,崎,word
7768,IDはありますか？,sentence
7769,王冠,word
7770,いつも男の子は、彼女のところで、彼女の葉っぱで、王冠を作って森の王様ごっこをしてあそんだ。,sentence
7771,市部,word
7772,シャトル,word
7773,彼は９時発ニューヨーク行きのシャトル便に飛び乗った。,sentence
7774,帝京,word
7775,反面,word
7776,その仕事は十分にお金になるが、その反面１日に１２時間働かなくてはならない。,sentence
7777,師団,word
7778,撫でる,word
7779,あの夜、彼女の肌を優しく撫でていた。,sentence
7780,店長,word
7781,この店の店長はひげが生えています。,sentence
7782,p,sentence-component
7783,あの劇場ではＰを上演している。,sentence
7784,弁,word
7785,彼女はあまりしゃべらないが、いったん口を開くと弁が立つ。,sentence
7786,優美,word
7787,ダンサーの優美な舞は観衆を魅了した。,sentence
7788,引き渡し,word
7789,ちょっぴり,word
7790,ちょっぴり切ない朝を迎えました。,sentence
7791,弥生,word
7792,違和,word
7793,弾み,word
7794,被せる,word
7795,彼は車にカバーを被せた。,sentence
7796,弾力,word
7797,もう少し諸規則の弾力的運用はできないか。,sentence
7798,尺度,word
7799,カロリーは食物が持つエネルギーを正確に示す尺度である。,sentence
7800,心筋,word
7801,y,sentence-component
7802,志望,word
7803,あの大学は私の第１志望だった。,sentence
7804,行く手,word
7805,バスが行く手をふさいだ。,sentence
7806,悔し泣き,word
7807,攻撃的,word
7808,彼はあまりにも性格が攻撃的で、人に避けられている。,sentence
7809,意気込み,word
7810,持ち上がる,word
7811,この机は重くて持ち上がらなかった。,sentence
7812,愛好,word
7813,フランス人は芸術を愛好すると言われている。,sentence
7814,ルイ,sentence-component
7815,ルイ、友達がくるよ。,sentence
7816,愛称,word
7817,私たちは彼女を「アン」という愛称で呼んだ。,sentence
7818,ソニー,sentence-component
7819,ソニーは世界中誰でも知っている名前だ。,sentence
7820,慰霊,word
7821,禎子の友人達は、彼女と原爆でなくなったすべての子供達の慰霊碑を建てたいと思った。,sentence
7822,濘,kanji
