Order,Component,Type
5444,大正,word
5445,この家には彼女の足を止め、もう一度振り返らせる何かがあったのです。,sentence
5446,時代遅れ,word
5447,あなたのスカートは時代遅れですよ。,sentence
5448,天井,word
5449,その州の立法者は時代遅れの法律を廃止した。,sentence
5450,精,word
5451,その装置は天井にしっかりと固定されている。,sentence
5452,天然,word
5453,あなたの仕事に精を出さないかぎり成功しないでしょう。,sentence
5454,粗捜し,word
5455,この車は天然ガスで動く。,sentence
5456,奥,word
5457,あなたはいつも私のあら捜しばかりしている。,sentence
5458,見舞い,word
5459,彼の目はめがねの奥で笑っていた。,sentence
5460,妊娠,word
5461,あなたが病気だと知っていたら、病院へ見舞いに行っただろう。,sentence
5462,通り抜ける,word
5463,あなたは妊娠していますか。,sentence
5464,妙,word
5465,お母さんは森を通り抜けた。,sentence
5466,植える,word
5467,あなたのは初めて耳にする妙なお話です。,sentence
5468,妨害,word
5469,あの木を植えたのはあなただ。,sentence
5470,申し分,word
5471,彼は君の仕事を妨害する意図など持っていない。,sentence
5472,始まり,word
5473,きのうの天気は申し分なかった。,sentence
5474,個人的,word
5475,嘘つきは泥棒の始まり。,sentence
5476,姓,word
5477,あなたとちょっと個人的に話をする必要がある。,sentence
5478,ステーキ,word
5479,あなたの姓はどう発音するのですか。,sentence
5480,孤立,word
5481,このステーキなんか生っぽい。よく焼けてるのかな？,sentence
5482,騒ぐ,word
5483,この地域はきわめて孤立している。,sentence
5484,安易,word
5485,お騒がせしてすみませんが、お宅の家の前で車が故障してしまいました。,sentence
5486,栗鼠,word
5487,「リス見た？」「見たよ」,sentence
5488,実家,word
5489,トムはいまだに実家に住んでいる。,sentence
5490,酸っぱい,word
5491,あのブドウは酸っぱいよ。,sentence
5492,実践,word
5493,ベティー,sentence-component
5494,ジャックとベティは付き合って一カ月になる。,sentence
5495,家賃,word
5496,あなたは家賃の三ヶ月分を資金として払わなければならない。,sentence
5497,王様,word
5498,その王様は何年もその国を支配した。,sentence
5499,容器,word
5500,容器を見ずに中身を見よ。,sentence
5501,手助け,word
5502,あなたの仕事の手助けをさせて下さい。,sentence
5503,宿,word
5504,この世は仮の宿に過ぎない。,sentence
5505,喫茶,word
5506,寮,word
5507,トムが寮に住んでるの、知らなかった。,sentence
5508,鶏,word
5509,「牛は私たちにミルクを与え、鶏は私たちに卵を与えます」「実際は、牛も鶏も私たちに何も与えてはいない。私たちは彼らの了解なく取っています」,sentence
5510,届ける,word
5511,1週間以内にお届けします。,sentence
5512,届け,word
5513,届,word
5514,反する,word
5515,ああいうルールに反する人は罰せられるよ。,sentence
5516,岸,word
5517,さあ、ボートから降りて岸まで泳ぎなさい。,sentence
5518,刺す,word
5519,あの虫たちは刺しますか。,sentence
5520,巣,word
5521,あの鳥たちは夏に巣を作り、冬に南へ渡る。,sentence
5522,子猫,word
5523,それは子猫のためじゃないよ。,sentence
5524,巻き込む,word
5525,この計画から手をひかせてください。巻き込まれたくありません。,sentence
5526,ベス,sentence-component
5527,お母さんはいらいらし始めると、率直にでもやさしく、部屋から出て行くようにベスに言います。,sentence
5528,帝国,word
5529,自体,word
5530,お金それ自体は何の意味もないものだ。,sentence
5531,帰り,word
5532,「太郎帰ってきた？」「まだなの。最近、帰りが遅くてね」,sentence
5533,そっと,word
5534,しばらく彼女をそっとしておいてあげた方がいい。,sentence
5535,平等,word
5536,すべての人に平等の話す権利が与えられているのは言うまでもない。,sentence
5537,すら,word
5538,この大学の学生の中には教師に対する口の利き方すら知らないものがいる。,sentence
5539,年代,word
5540,フランス語を習い始めてもう３年なんだけど、未だに曜日すら覚えてないんだよね。,sentence
5541,韓国,word
5542,この列車は年代物だ。,sentence
5543,年収,word
5544,おいしい韓国料理のお店知らない？,sentence
5545,苦しい,word
5546,彼の年収は彼の兄より多い。,sentence
5547,幹,word
5548,この世で愛するものを失う事ほど苦しい事はない。,sentence
5549,パイ,word
5550,「パイをもう１ついかがですか？」「ええ、いただきます」,sentence
5551,幼児,word
5552,その若い女は腕に幼児を抱いていた。,sentence
5553,図,word
5554,この図が私の言いたいことを説明してくれるでしょう。,sentence
5555,斗,word
5556,ふと,word
5557,うまい考えがふと浮かんだ。,sentence
5558,幼稚,word
5559,この言葉って、幼稚すぎるかな？,sentence
5560,幼稚園,word
5561,それ習ったの、私が幼稚園の時だよ。,sentence
5562,恥,word
5563,うちの恥をさらすな。,sentence
5564,広げる,word
5565,よい映画は人の視野を広げる。,sentence
5566,打ち明ける,word
5567,彼らは帝国の領土を広げた。,sentence
5568,店員,word
5569,「妊娠した」って打ち明けたら、「俺の子ってことか」と言われた。,sentence
5570,大雪,word
5571,あの店で美人の店員が僕に着いてくれた。,sentence
5572,弁当,word
5573,お手紙は大雪で遅れ、やっと今日着きました。,sentence
5574,通り過ぎる,word
5575,あなたは学校へ自分の弁当をもってきてよろしい。,sentence
5576,強烈,word
5577,バスはバス停を通り過ぎてしまった。,sentence
5578,一行,word
5579,その薬の効果は強烈だが短い。,sentence
5580,当たり,word
5581,ご一行様は何名でいらっしゃいますか。,sentence
5582,凡そ,word
5583,一人あたり千ドル払った。,sentence
5584,役者,word
5585,あのホテルはおよそ５０年前に創立された。,sentence
5586,溜める,word
5587,あなたの大好きな役者はだれですか。,sentence
5588,心境,word
5589,いつか世界一周ができるように、お金を貯めてるの。,sentence
5590,容易い,word
5591,「何もかもが最悪だ」「今の私の心境そのもの」「元気出してください！」,sentence
5592,恋人,word
5593,いつも正直でいることはたやすくない。,sentence
5594,灰汁,word
5595,「なんで別れちゃったの？」「私はトムのことがほんとに大好きだったんだけど、トムにとって私は恋人っていうよりやっぱり友達って感じだったんだって」,sentence
5596,あく,word
5597,金銭はすべてのあくの根である。,sentence
5598,悲しみ,word
5599,あちこちに穴があいていた。,sentence
5600,目覚まし,word
5601,その女性の顔には悲しみの跡があった。,sentence
5602,想像,word
5603,この目覚し時計は１日に１分進む。,sentence
5604,泳ぎ,word
5605,あなたがどんな気分になったかは想像できます。,sentence
5606,成人,word
5607,いい天気だね。泳ぎに行くのはどう？,sentence
5608,取り分け,word
5609,この物語は成人向きで子供が楽しむものではない。,sentence
5610,成分,word
5611,日本では、法的には２０歳で成人になる。,sentence
5612,クラシック,word
5613,しかしとりわけ、この勝利が誰のものかを私は決して忘れない。あなた方のもの、あなたたちなのだ。,sentence
5614,戸,word
5615,あなたはクラシック音楽がすきですか。,sentence
5616,カンニング,word
5617,きちんと戸を閉めなさい。,sentence
5618,房,word
5619,あなたはカンニングをすることを恥と思うことである。,sentence
5620,ジャクソン,sentence-component
5621,ブドウは房になってできる。,sentence
5622,手当て,word
5623,ここがトム・ジャクソンの家なの？,sentence
5624,手当,word
5625,その男はこの種の傷の手当に慣れていた。,sentence
5626,ルーシー,sentence-component
5627,あなたはルーシーが日本語を話すことができるかどうか知っていますか。,sentence
5628,技,word
5629,柔道では力より技のほうが大切である。,sentence
5630,ケモナー,sentence-component
5631,あなたはなぜケモナーになりましたか？,sentence
5632,抽選,word
5633,渇く,word
5634,ある種の食物を食べるとのどが渇く。,sentence
5635,持ち,word
5636,「私も頂いていいですか」「ああ、勿論構わないよ、今日は会社持ちだからね」,sentence
5637,：,sentence-component
5638,多くの英語を知っている人のように、彼の英語はとても単純だった：　「いくらか」　や　「からだにあわない」。,sentence
5639,持ち込む,word
5640,これは持ち込めません。,sentence
5641,満たす,word
5642,このコップをミルクで満たした。,sentence
5643,排除,word
5644,我々はあらゆる障害を排除して進まなければならない。,sentence
5645,狙う,word
5646,おじいさんが車の窓を開けて、銃で鳥を狙った。,sentence
5647,控訴,word
5648,再,word
5649,この番組は再放送だ。,sentence
5650,掲げる,word
5651,以下に掲げる人が合格です。,sentence
5652,真っ赤,word
5653,この真っ赤なりんごを８つ下さい。,sentence
5654,摘発,word
5655,ビジネス,word
5656,いつかまた一緒にビジネスができるといいですね。,sentence
5657,撤回,word
5658,発言を撤回しろ！,sentence
5659,論,word
5660,彼は国際関係論をやる事に決めた。,sentence
5661,放射,word
5662,放射能,word
5663,今回の雨には放射能はない。,sentence
5664,可愛らしい,word
5665,「何ていう名前なの？」「メアリーよ」「可愛らしい名前だね」,sentence
5666,敗北,word
5667,勝利はもちろんであるが、敗北を上手に処理できるようになることは、私達にとって重要である。,sentence
5668,ランチ,word
5669,お時間があるようなら、ご一緒にランチはいかがですか？,sentence
5670,教訓,word
5671,このお話の教訓は理解できましたか？,sentence
5672,何百,word
5673,Tatoebaで何百個とたくさん文を書きたいが、私にはしなければならないことがある。,sentence
5674,数量,word
5675,立ち止まる,word
5676,その老人はふと立ち止まって振り返った。,sentence
5677,新鮮,word
5678,あの店の野菜はあまり新鮮そうじゃなかったね。,sentence
5679,飾る,word
5680,その部屋はパーティーの為に花で飾られていた。,sentence
5681,方々,word
5682,あの人たちが昨日あなたが会った方々ですか。,sentence
5683,挟む,word
5684,「いいえ、違います」とイギリス人はさめた返事をしました。,sentence
5685,既成,word
5686,外見,word
5687,ブラウンさんは外見ほど年はとっていない。,sentence
5688,日記,word
5689,あなたの日記を見つけました。,sentence
5690,論じる,word
5691,この問題についてはしばしば論じられてきた。,sentence
5692,昇進,word
5693,あなたは、どんなに有能であっても、昇進しないだろう。,sentence
5694,厚い,word
5695,あの厚い本を読んでたの？,sentence
5696,時速,word
5697,「ひかり」は時速２００キロで走る。,sentence
5698,今晩は,word
5699,こんばんは。,sentence
5700,普段,word
5701,あなたは普段何時に寝ますか。,sentence
5702,万事,word
5703,うちでは万事旨く行っています。,sentence
5704,暗殺,word
5705,暗殺が世界の歴史を変えたことはない。,sentence
5706,刎,kanji
5707,刎ねる,word
5708,發,kanji
5709,撥,kanji
5710,撥ねる,word
5711,彼は通りを横切っていて危うく車に撥ねられそうになった。,sentence
5712,はねる,word
5713,かわいそうに、その少年は車にはねられた。,sentence
5714,暴動,word
5715,その暴動にかかわったとして、少なくとも１０人が逮捕された。,sentence
5716,枯れる,word
5717,あのお花、枯れちゃったよ。,sentence
5718,書道,word
5719,書道を習うのは楽しい。,sentence
5720,支配人,word
5721,この仕事から始めよう、と支配人がいった。,sentence
5722,有料,word
5723,この道路は有料です。,sentence
5724,靴下,word
5725,あなたの靴下、くさっ。,sentence
5726,有無,word
5727,80,sentence-component
5728,その図書館は建てられてから８０年になる。,sentence
5729,朝刊,word
5730,寝室,word
5731,あれはトムの寝室？,sentence
5732,木材,word
5733,この古い家は木材でできている。,sentence
5734,囚人,word
5735,その囚人が有罪であることは、否定することができない。,sentence
5736,未遂,word
5737,彼は自殺しようとしたが、未遂に終わった。,sentence
5738,害する,word
5739,その研究は、喫煙が健康を害することを明らかにした。,sentence
5740,本の,word
5741,あなたにほんの３日しかかからないことが私には３週間かかります。,sentence
5742,シート,word
5743,シートを自分に合うように調整してください。,sentence
5744,本国,word
5745,彼の音楽は本国では人気がなかった。,sentence
5746,ベスト,word
5747,あなたからトムに言うのがベストだと思うよ。,sentence
5748,本番,word
5749,スタイル,word
5750,あのドレスのスタイルは、来年も見られるだろうと思う。,sentence
5751,架空,word
5752,あなたは本当に幽霊を見たのではない。それは架空のものでしかなかったのだ。,sentence
5753,げ,word
5754,その女性は悲しげで、その上疲れているようだった。,sentence
5755,柄,word
5756,われわれはそんなりっぱな家に住む柄ではない。,sentence
5757,有り難い,word
5758,あなたのご親切をとてもありがたいと思います。,sentence
5759,案内,word
5760,あちらこちらご案内いたします。,sentence
5761,堪える,word
5762,この時計は強い衝撃にも堪えます。,sentence
5763,こたえる,word
5764,「ぼくだいじょうぶ？」といわれました。「だいじょうぶ」とこたえました。,sentence
5765,梅,word
5766,これは梅の木だよ。,sentence
5767,裏,word
5768,この事件の裏に何かがあるに違いない。,sentence
5769,植民,word
5770,あなたはいつか人類が月に植民すると思いますか。,sentence
5771,植民地,word
5772,その国の一部はかつてフランスの植民地だった。,sentence
5773,適する,word
5774,いちばん適している仕事につくべきです。,sentence
5775,検定,word
5776,戦,word
5777,全世界が１回の原爆戦で破壊されよう。,sentence
5778,楽器,word
5779,あなたは楽器を演奏しますよね。,sentence
5780,証,word
5781,私のコップにキスの証を残さないでください。,sentence
5782,概念,word
5783,このあまりにも使われすぎている概念を明確にする必要があるころを指摘したい。,sentence
5784,フォーク,word
5785,既成概念を壊そう！,sentence
5786,様相,word
5787,あのフォーク歌手は大衆に大変人気がある。,sentence
5788,民衆,word
5789,コンピューターが産業の様相を大きく変えた。,sentence
5790,水泳,word
5791,彼は民衆の支持を得ようと努めていた。,sentence
5792,水田,word
5793,「僕は水泳が下手です」「私もそうなのです」,sentence
5794,河川,word
5795,沿い,word
5796,そのビルは川沿いに建っている。,sentence
5797,沿岸,word
5798,世界人口の三分の一が、沿岸部に住んでいる。,sentence
5799,消印,word
5800,減速,word
5801,日本の海外援助は、１つには国内の経済の減速によって減りつつある。,sentence
5802,漢字,word
5803,「漢字は愛してる？」と聞きました。,sentence
5804,潮,word
5805,海に近付いてきたんだね。潮の香りがする。,sentence
5806,点検,word
5807,すぐに点検します。,sentence
5808,無効,word
5809,煙,word
5810,あの山は昔煙を吐いていた。,sentence
5811,特色,word
5812,その地方の自然の特色を教えてくれませんか。,sentence
5813,瓶,word
5814,あなたはその瓶を持っていますか。,sentence
5815,生る,word
5816,生存,word
5817,その子の生存に対する希望は急速に消えつつある。,sentence
5818,産地,word
5819,用紙,word
5820,こちらの用紙にご記入いただき、私どもからの連絡をお待ちください。,sentence
5821,用語,word
5822,「放射能」というのは化学の用語だ。,sentence
5823,画像,word
5824,疲れ,word
5825,「長い１日だったのでお疲れでしょう」「いいえ、全然」,sentence
5826,癒着,word
5827,目前,word
5828,目前に迫った試験のことが彼女の心に大きく広がった。,sentence
5829,相変わらず,word
5830,「もしかしてトム？」「メアリー、久しぶり！ 3年ぶり、かな？」「もうそんなになるっけ。元気してた？」「うん、相変わらず」,sentence
5831,着,word
5832,その馬は一着になった。,sentence
5833,睡眠,word
5834,おいしい食事と十分な睡眠が風邪をなくしてくれる。,sentence
5835,矛盾,word
5836,それは矛盾だらけだ。,sentence
5837,短歌,word
5838,短縮,word
5839,その橋のおかげで、私達は大いに時間が短縮できた。,sentence
5840,究明,word
5841,空中,word
5842,空白,word
5843,母の死は私の生涯に大きな空白を残した。,sentence
5844,糸,word
5845,あの会社との取り引きは父の代から糸を引くように切れない。,sentence
5846,素直,word
5847,しかし我々の直面している課題に対して私はいつもあなたたちと一緒に素直になりたい。,sentence
5848,経由,word
5849,その船は何カ国かを経由して到着します。,sentence
5850,職務,word
5851,彼は政治家の職務をはたした。,sentence
5852,肝心,word
5853,なるほど君の計画はもっともらしく聞こえるが、肝心なのは、それで取り引きが増えるのかどうかということだ。,sentence
5854,胃,word
5855,なんであれ物事の本体を捕らえる事が肝心だ。,sentence
5856,背中,word
5857,お腹が一杯になると胃が痛みます。,sentence
5858,脱出,word
5859,あなたが私の背中をかいてくれれば、私もあなたの背中をかきます。,sentence
5860,脱退,word
5861,アンはどのように脱出したのかを説明してくれた。,sentence
5862,苦情,word
5863,君は直ちにクラブを脱退したほうがよい。,sentence
5864,英雄,word
5865,その顧客の苦情は微妙な問題に関わるものだった。,sentence
5866,虐殺,word
5867,すべての人が英雄になれるわけではない。,sentence
5868,衣装,word
5869,将軍は捕虜全員の虐殺を命じた。,sentence
5870,襲う,word
5871,この衣装どう思う？,sentence
5872,覚悟,word
5873,いつ私たちを襲うかもしれない。,sentence
5874,計,word
5875,いつでも死ぬ覚悟ができている。,sentence
5876,記念日,word
5877,アメリカ独立記念日おめでとうございます！,sentence
5878,記述,word
5879,この例においては、その二人の詩人の対話に関する正確な記述がもたらされている。,sentence
5880,詳しい,word
5881,あなたと詳しくその問題について議論しましょう。,sentence
5882,誇り,word
5883,あなたのお父さんを誇りに思いますか。,sentence
5884,誤り,word
5885,あなたはかなり多くの誤りを犯した。,sentence
5886,誤解,word
5887,あなたは相変わらず誤解したね！,sentence
5888,談話,word
5889,夕食後の談話で彼らは政治について話し合った。,sentence
5890,負債,word
5891,あなたはその負債に責任がある。,sentence
5892,貧困,word
5893,人々は貧困に苦しんだ。,sentence
5894,軍備,word
5895,農地,word
5896,彼は高い農地代を払わなければならなかった。,sentence
5897,農林,word
5898,近郊,word
5899,彼は東京近郊に住んでいる。,sentence
5900,追悼,word
5901,通知,word
5902,おって通知があるまで待て。,sentence
5903,通訳,word
5904,その会合で私は通訳を務めた。,sentence
5905,通話,word
5906,通達,word
5907,速度,word
5908,あなたの車は制限速度を超えた。,sentence
5909,連休,word
5910,まだ体が痛いけど、この連休の旅行はすごく楽しかった！,sentence
5911,連帯,word
5912,彼らはこの計画に連帯してあたった。,sentence
5913,進歩,word
5914,あきらめずに歩き続ければ、進歩するでしょう。,sentence
5915,進行,word
5916,このころ、病気の進行は遅くなった。,sentence
5917,運命,word
5918,あなたは運命を信じますか？,sentence
5919,道具,word
5920,お茶の道具を片付けてください。,sentence
5921,遺産,word
5922,彼女はその遺産を要求している。,sentence
5923,邦人,word
5924,局,word
5925,政府観光局から資料をもらおう。,sentence
5926,郵便局,word
5927,あなたは住所の変更を郵便局に通知したか。,sentence
5928,都合,word
5929,「月曜って、都合はどう？」「月曜は、無理だよ。火曜なら大丈夫だよ」,sentence
5930,都立,word
5931,重傷,word
5932,ある実験で怪我をして、かなりの重傷だった。,sentence
5933,重量,word
5934,鑑定,word
5935,彼は宝石の鑑定には目がきく。,sentence
5936,長さ,word
5937,防御,word
5938,我が軍は敵の防御を突破した。,sentence
5939,限度,word
5940,人間の進歩には限度がない。,sentence
5941,階段,word
5942,おじいちゃんが階段から落ちて大怪我をしたんだ。,sentence
5943,階級,word
5944,アメリカは自国が「階級の無い」社会であると主張したがる。,sentence
5945,集める,word
5946,このテレビ番組がいま人気を集めています。,sentence
5947,青春,word
5948,まさにあの曲が、私に青春時代を思い出させた。,sentence
5949,面接,word
5950,トムと面接がしたい。,sentence
5951,音声,word
5952,Tatoebaで音声を提供するにはどうすれば良いですか？,sentence
5953,養成,word
5954,騒動,word
5955,ひと騒動起こしてやります。,sentence
5956,鮮やか,word
5957,それに関する私の記憶は今も鮮やかに残ったいる。,sentence
5958,鶴,word
5959,その鶴は彼女が折った最後の鶴になった。,sentence
5960,一帯,word
5961,ここを中心とする一帯が爆撃された。,sentence
5962,上がり,word
5963,色の上がりがよい。,sentence
5964,上陸,word
5965,外国人が日本に上陸する時は、到着した空港等で上陸許可の申請を行わなければなりません。,sentence
5966,下り,word
5967,不利,word
5968,この証拠は彼にとって不利だった。,sentence
5969,不幸,word
5970,「腰は痛む？」「いや、別に」「そう、それは不幸中の幸いね」,sentence
5971,両手,word
5972,トムは両手で小さな箱を持っていた。,sentence
5973,中年,word
5974,その中年女性たちは途中ずっと大声で話しつづけていた。,sentence
5975,中華,word
5976,あのレストランではすばらしい中華料理を出しますよ。,sentence
5977,今まで,word
5978,代替,word
5979,何かしらの代替案はありますか？,sentence
5980,任意,word
5981,休憩,word
5982,お爺さんは休憩するために少し立ち止まった。,sentence
5983,会費,word
5984,会費が値上げされると多数の会員がやめていった。,sentence
5985,伝説,word
5986,「くだらねえ都市伝説だろう」「でも、火のないところに煙は立たないというけどね」,sentence
5987,住宅地,word
5988,住居,word
5989,彼の住居は小さくてそれに古い。,sentence
5990,元日,word
5991,元日は何するの？,sentence
5992,入選,word
5993,彼の絵が入選した。,sentence
5994,冒険,word
5995,その物語は珍しい冒険を中心としている。,sentence
5996,冷蔵庫,word
5997,「冷蔵庫に入れてた私のケーキしらない？」「あっ、ケーキなら俺のお腹ん中だよ」,sentence
5998,出力,word
5999,出口,word
6000,すみません、出口はどこですか？,sentence
6001,切手,word
6002,80円切手があったらなぁ。,sentence
6003,刊行,word
6004,ついに新しい小説が刊行された。,sentence
6005,刑務,word-component
6006,刑務所,word
6007,あんな男は刑務所に入れた方がいい。,sentence
6008,列,word
6009,「どの列に並べばいいですか」「どの列でもよろしいです」,sentence
6010,別れ,word
6011,お別れのあいさつに来ました。,sentence
6012,別荘,word
6013,この別荘の持ち主は誰ですか。,sentence
6014,利害,word
6015,この件は君の利害にも関わることだ。,sentence
6016,制服,word
6017,あの学校は制服を廃止する予定だ。,sentence
6018,前夜,word
6019,まるで革命前夜のような騒ぎだった。,sentence
6020,創作,word
6021,この画家は美しい絵画を創作する。,sentence
6022,化石,word
6023,その大陸は化石燃料が豊富だ。,sentence
6024,厚さ,word
6025,厚生,word
6026,参照,word
6027,さらに詳しくは１６ページ参照。,sentence
6028,収容,word
6029,このホテルは千人を収容する設備がある。,sentence
6030,取り調べ,word
6031,その家は二世帯の家族を収容できる。,sentence
6032,受け入れる,word
6033,トムの会社は連邦取引委員会の取調べを受けている。,sentence
6034,受信,word
6035,あなたがかれの申し出を受け入れたのは賢明だった。,sentence
6036,右手,word
6037,このメールを受信したということを知らせてくれませんか。,sentence
6038,司会,word
6039,そのレストランなら右手にありますよ。,sentence
6040,品種,word
6041,その会議は森首相が司会をした。,sentence
6042,団地,word
6043,国旗,word
6044,これは日本の国旗です。,sentence
6045,国語,word
6046,あなたは英語と国語どちらが好きですか。,sentence
6047,地獄,word
6048,「日本の夏は地獄だ」とよく言われます。,sentence
6049,執筆,word
6050,境,word
6051,墓地,word
6052,彼らは早朝に墓地を発って、正午前には町に着いた。,sentence
6053,増大,word
6054,彼らは軍事予算を増大させようとした。,sentence
6055,売り物,word
6056,こちらのカメラは売り物ですか？,sentence
6057,夕刊,word
6058,彼は大変ねむくて、夕刊も読めなかった。,sentence
6059,大事,word
6060,あなたの存在が大事だ。,sentence
6061,大部分,word
6062,ここにいる大部分の人がフランス語を話せます。,sentence
6063,奨励,word
6064,大部分の日本人が増税に反対した。,sentence
6065,好み,word
6066,人々はフットボールをするように奨励さえされたのです。,sentence
6067,姉妹,word
6068,あなたの好みが分かりませんので自由にお取り下さい。,sentence
6069,宅地,word
6070,あなたには姉妹がいますか。,sentence
6071,実感,word
6072,オーストラリアへ行って初めて、日本はなんと小さい国かと実感した。,sentence
6073,家具,word
6074,あの部屋には家具が全然なかった。,sentence
6075,密接,word
6076,この問題はあの問題と密接に関連している。,sentence
6077,寺院,word
6078,あの寺院が何という名前かは、知らないな。,sentence
6079,尊重,word
6080,この国の人々はもはや自分達の古い伝統を尊重してはいない。,sentence
6081,展覧,word
6082,展覧された絵のかなり多くが開会初日に売れた。,sentence
6083,展覧会,word
6084,あらゆる種類の人々が展覧会にやってきた。,sentence
6085,岩,word
6086,いくらやってみてもあの岩まで泳ぐことはできない。,sentence
6087,崩れる,word
6088,千円札くずれますか。,sentence
6089,工芸,word
6090,彼は美術工芸を学校で教えている。,sentence
6091,巧み,word
6092,ビルは論争が巧みだ。,sentence
6093,幅広い,word
6094,幅広い選択の余地があったであろうに。,sentence
6095,平年,word
6096,広さ,word
6097,座席,word
6098,お座席にお戻りください。,sentence
6099,弊害,word
6100,喫煙は体に弊害である。,sentence
6101,強引,word
6102,政府はその法案を強引に議会を通過させた。,sentence
6103,役人,word
6104,あの役人たちは全然、財政のことはわかっていない。,sentence
6105,後方,word
6106,後輩,word
6107,トムは高校の後輩です。,sentence
6108,思考,word
6109,これは私に思考の整理の仕方を教えることになった。,sentence
6110,急増,word
6111,７月の工業生産は急増した。,sentence
6112,性能,word
6113,こっちのコンピューターの方が、あっちのより性能がいいよ。,sentence
6114,悲観,word
6115,人生をそう悲観してはいけない。,sentence
6116,情熱,word
6117,どこへ行こうとも情熱はうしなわない。,sentence
6118,手前,word
6119,あの信号の手前で降ろしてください。,sentence
6120,才能,word
6121,あなたは音楽の才能がある。,sentence
6122,抱える,word
6123,あわてて荷物をかかえて家に帰ってみたら。,sentence
6124,拘束,word
6125,持続,word
6126,彼は持続可能な開発の専門家です。,sentence
6127,採算,word
6128,この企画は採算が取れないかもしれない。,sentence
6129,擁護,word
6130,われわれはみずからの権利を擁護しなければならない。,sentence
6131,支払う,word
6132,あなたにいくら給料を支払うかは、あなたの腕次第ですね。,sentence
6133,支社,word
6134,この書類を支社に届けてくれませんか。,sentence
6135,改良,word
6136,この制度には改良の余地がない。,sentence
6137,敏感,word
6138,あの監督は批判に対して敏感だ。,sentence
6139,教養,word
6140,その医者は教養のある人だ。,sentence
6141,財,word
6142,トムは石油で財を成した。,sentence
6143,文化財,word
6144,文句,word
6145,「そうしたわよ」彼女は文句を言った。「でも水なんかなかったわよ」,sentence
6146,旅客,word
6147,文句を言えば切りがない。,sentence
6148,日頃,word
6149,日ごろ,word
6150,日の丸,word
6151,日付け,word
6152,その手紙の日付はいつか。,sentence
6153,日付,word
6154,昼間,word
6155,その婦人たちは、両親が昼間工場で働いている子供たちの世話をしています。,sentence
6156,最小,word
6157,家族は社会の最小構成単位である。,sentence
6158,最小限,word
6159,その仕事は最小限１０日はかかるだろう。,sentence
6160,月刊,word
6161,あなたは月刊雑誌を何か取っていますか。,sentence
6162,本文,word
6163,この本は本文の部分はそんなに多くない。,sentence
6164,板,word
6165,この板は楽に穴があく。,sentence
6166,校舎,word
6167,先生たちは、新しい校舎をどこに建てるべきか決定できなかった。,sentence
6168,棟,word
6169,様々,word
6170,あなたからさまざまなことを学びました。,sentence
6171,正規,word
6172,正規表現で空白はどのように表されるのでしょうか？,sentence
6173,残業,word
6174,なぜ残業しないといけないのですか。,sentence
6175,殿,word
6176,毎月どのくらい本を読みますか。,sentence
6177,気候,word
6178,あの島は熱帯性気候です。,sentence
6179,気味,word
6180,「風邪気味です」「それはいけませんね」,sentence
6181,水産,word
6182,氷,word
6183,この氷は割れそうだ。,sentence
6184,求人,word
6185,トムはフランス語教師の求人に応募した。,sentence
6186,油田,word
6187,彼らは油田を経営していた。,sentence
6188,法務,word
6189,活力,word
6190,あなたは私より活力がある。,sentence
6191,派手,word
6192,このズボンは私には派手すぎるわ。,sentence
6193,流す,word
6194,…分からない。でも確かに見たんだ。目から血を流した女の人を。,sentence
6195,混迷,word
6196,清算,word
6197,彼は死んで罪を清算した。,sentence
6198,測定,word
6199,速度を測定する方法はいくつかある。,sentence
6200,潜在,word
6201,無縁,word
6202,当時、貧乏は彼らにとっては無縁なものと思われた。,sentence
6203,照明,word
6204,彼は十一時に全ての照明を消した。,sentence
6205,牛乳,word
6206,あ、牛乳買うの忘れてた。,sentence
6207,牛肉,word
6208,この牛肉は１ポンドにつき４ドルです。,sentence
6209,特許,word
6210,東京特許許可局はどこですか？,sentence
6211,独身,word
6212,あなた、まだ独身でしょ。違う？,sentence
6213,王国,word
6214,彼はその王国から追放となった。,sentence
6215,王子,word
6216,彼女はある王子と恋に落ちた。,sentence
6217,疲労,word
6218,ヨーロッパに、行った後は疲労が残る。,sentence
6219,発掘,word
6220,新しい遺跡で未発掘はいくつだったのですか。,sentence
6221,白紙,word
6222,すべてを白紙に返そう。,sentence
6223,皮,word
6224,かわいそうに、その老人はやせて骨と皮だけになっていた。,sentence
6225,皮膚,word
6226,おたがいに皮膚の色によって判断してはいけない。,sentence
6227,盆,word
6228,お盆がちかづいてきた。,sentence
6229,目安,word
6230,真ん中,word
6231,この石には、真ん中に穴がある。,sentence
6232,着陸,word
6233,この島に飛行機を着陸させることは可能でしょうか？,sentence
6234,砂糖,word
6235,「砂糖を取ってくれませんか」「はい、どうぞ」,sentence
6236,祝い,word
6237,父は誕生日の祝いに時計をくれた。,sentence
6238,神話,word
6239,その山は神話や伝説でよく知られている。,sentence
6240,禁煙,word
6241,いつから禁煙してるの？,sentence
6242,稲,word
6243,彼は稲を育てている。,sentence
6244,穂,word
6245,立体,word
6246,筋肉,word
6247,体中の筋肉が痛いです。,sentence
6248,米価,word
6249,納税,word
6250,紙面,word
6251,結ぶ,word
6252,あなたの努力はいつか実を結ぶだろう。,sentence
6253,結構,word
6254,「たばこを吸ってもよろしいですか」「結構ですよ。どうぞ、どうぞ」,sentence
6255,統制,word
